Time,Evaluations,Iterations,Objective value
3.319002866744995,1250025.0,24.0,8972006
6.162873268127441,1250025.0,24.0,9010516
4.408134460449219,1250025.0,24.0,8955180
3.358949899673462,1250025.0,24.0,9028028
4.7247865200042725,1250025.0,24.0,9031800
3.508094310760498,1250025.0,24.0,8996508
3.2632439136505127,1250025.0,24.0,8969522
3.4200539588928223,1250025.0,24.0,9040752
3.2563111782073975,1250025.0,24.0,8923022
3.6623878479003906,1250025.0,24.0,8973046
3.2272818088531494,1250025.0,24.0,8930128
4.279279708862305,1250025.0,24.0,8981318
3.628615140914917,1250025.0,24.0,8933278
3.3587300777435303,1250025.0,24.0,8980228
3.2412383556365967,1250025.0,24.0,8950362
3.2363805770874023,1250025.0,24.0,9028214
3.2427170276641846,1250025.0,24.0,8989758
4.309010028839111,1250025.0,24.0,8938032
4.482059717178345,1250025.0,24.0,8952034
3.4333531856536865,1250025.0,24.0,8984484
3.1202356815338135,1250025.0,24.0,8962958
3.8540005683898926,1250025.0,24.0,8936024
3.256117105484009,1250025.0,24.0,8999618
5.207610845565796,1250025.0,24.0,8995210
3.404331922531128,1250025.0,24.0,8942982
4.546198606491089,1250025.0,24.0,9038114
5.967918395996094,1250025.0,24.0,8996770
3.2361738681793213,1250025.0,24.0,8970148
3.93790602684021,1250025.0,24.0,8998758
3.8486344814300537,1250025.0,24.0,9036348
