Time,Evaluations,Iterations,Objective value
4.09057354927063,1260640.0,24.0,15495756
2.302708387374878,1259052.0,24.0,15439245
3.884100914001465,1261402.0,24.0,15458999
2.0002188682556152,1261290.0,24.0,15480728
3.0170867443084717,1259455.0,24.0,15443794
2.311264753341675,1258609.0,24.0,15457633
2.552414655685425,1262758.0,24.0,15436275
2.0062038898468018,1261119.0,24.0,15461445
1.9989204406738281,1258829.0,24.0,15447891
2.840970516204834,1261658.0,24.0,15467212
2.749804973602295,1260757.0,24.0,15454165
2.146754264831543,1261062.0,24.0,15459988
2.006135940551758,1261054.0,24.0,15435306
3.9893462657928467,1260247.0,24.0,15470017
3.4288220405578613,1260215.0,24.0,15439302
3.762223720550537,1261731.0,24.0,15445191
2.612475633621216,1259640.0,24.0,15478310
2.008333683013916,1262133.0,24.0,15457046
2.5588879585266113,1262874.0,24.0,15475113
2.004485607147217,1261417.0,24.0,15427608
2.097804546356201,1259125.0,24.0,15454022
2.013477087020874,1260843.0,24.0,15467047
2.6537046432495117,1261104.0,24.0,15459156
3.1887869834899902,1259032.0,24.0,15488031
2.0130763053894043,1259272.0,24.0,15472973
1.9801154136657715,1259975.0,24.0,15432108
2.558671236038208,1258744.0,24.0,15474906
2.0454294681549072,1260293.0,24.0,15484804
2.060899257659912,1260126.0,24.0,15436342
2.0040903091430664,1262493.0,24.0,15451377
