Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
31.368496894836426,20725250.0,1346.0,34664,1347.0,1347.0,0.0
31.373732328414917,28277882.0,1860.0,34696,1861.0,1861.0,0.0
31.361319541931152,23661130.0,1550.0,34772,1551.0,1551.0,0.0
31.37633228302002,26405209.0,1721.0,34650,1722.0,1722.0,0.0
31.36615490913391,23667910.0,1543.0,34642,1544.0,1544.0,0.0
31.366074085235596,26631188.0,1734.0,34678,1735.0,1735.0,0.0
31.36553454399109,25860674.0,1702.0,34674,1703.0,1703.0,0.0
31.367947340011597,28494187.0,1864.0,34704,1865.0,1865.0,0.0
31.373607873916626,24428750.0,1592.0,34700,1593.0,1593.0,0.0
31.368183374404907,25376846.0,1661.0,34686,1662.0,1662.0,0.0
31.363539695739746,22552018.0,1472.0,34776,1473.0,1473.0,0.0
31.368611812591553,32386445.0,2119.0,34604,2120.0,2120.0,0.0
31.36505103111267,22545756.0,1489.0,34676,1490.0,1490.0,0.0
31.36512041091919,27838812.0,1811.0,34728,1812.0,1812.0,0.0
31.364075660705566,33960241.0,2194.0,34744,2195.0,2195.0,0.0
31.36987590789795,31072154.0,2026.0,34720,2027.0,2027.0,0.0
31.366384506225586,32541088.0,2135.0,34676,2136.0,2136.0,0.0
31.377453327178955,31331336.0,2058.0,34732,2059.0,2059.0,0.0
31.3652024269104,25330599.0,1631.0,34752,1632.0,1632.0,0.0
31.36315131187439,25452429.0,1651.0,34770,1652.0,1652.0,0.0
31.36405634880066,26332218.0,1710.0,34734,1711.0,1711.0,0.0
31.3738956451416,32651769.0,2120.0,34682,2121.0,2121.0,0.0
31.366445541381836,26526087.0,1724.0,34724,1725.0,1725.0,0.0
31.38784670829773,25741020.0,1684.0,34752,1685.0,1685.0,0.0
31.368704080581665,26883824.0,1755.0,34642,1756.0,1756.0,0.0
31.387057781219482,20644437.0,1361.0,34728,1362.0,1362.0,0.0
31.361409664154053,31592106.0,2065.0,34600,2066.0,2066.0,0.0
31.372894525527954,22041562.0,1433.0,34716,1434.0,1434.0,0.0
31.36041021347046,34032418.0,2219.0,34700,2220.0,2220.0,0.0
31.362313985824585,29942684.0,1960.0,34652,1961.0,1961.0,0.0
