Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.0874764919281,2371497.0,726.0,154718,0.0,9948.0,53791.0
100.18647384643555,2849171.0,712.0,152978,0.0,11296.0,53647.0
100.12136030197144,2477048.0,712.0,155244,0.0,10531.0,53739.0
100.06331658363342,2941626.0,852.0,153674,0.0,11277.0,56860.0
100.20170855522156,2396584.0,646.0,154688,0.0,9704.0,47718.0
100.16649603843689,2350665.0,679.0,155758,0.0,9575.0,51215.0
100.02497220039368,2507824.0,698.0,154634,0.0,10470.0,50147.0
100.08581709861755,2082453.0,540.0,154074,0.0,8295.0,40951.0
100.13304257392883,2072136.0,578.0,155196,0.0,8795.0,45553.0
100.03981947898865,2603352.0,718.0,154296,0.0,10216.0,52694.0
100.04324007034302,2348724.0,766.0,155594,0.0,9681.0,60356.0
100.06890845298767,2387675.0,625.0,154092,0.0,9266.0,46714.0
100.06723427772522,2398627.0,688.0,153692,0.0,10031.0,55167.0
100.10108017921448,2391111.0,627.0,153920,0.0,9327.0,46721.0
100.10342931747437,2449520.0,689.0,154638,0.0,10083.0,51062.0
100.03067350387573,2507201.0,703.0,154070,0.0,10216.0,55063.0
100.07375454902649,1769340.0,520.0,153150,0.0,7266.0,38972.0
100.0146758556366,2323360.0,603.0,155626,0.0,9802.0,45318.0
100.12190675735474,2246562.0,607.0,154814,0.0,9047.0,43519.0
100.15214538574219,1867595.0,537.0,154736,0.0,7184.0,37923.0
100.0801432132721,2952297.0,800.0,154412,0.0,12177.0,61084.0
100.13512396812439,2307115.0,646.0,154660,0.0,9416.0,47494.0
100.11894989013672,2918052.0,791.0,154024,0.0,12132.0,59142.0
100.15387272834778,2616882.0,754.0,154106,0.0,10657.0,55841.0
100.14111232757568,2851596.0,779.0,153724,0.0,12072.0,58021.0
100.10816740989685,2593937.0,834.0,153886,0.0,11139.0,62957.0
100.0882339477539,2103316.0,665.0,155086,0.0,9112.0,51345.0
100.08165431022644,2475347.0,669.0,154734,0.0,10192.0,49607.0
100.04346752166748,2756964.0,801.0,154650,0.0,12046.0,61207.0
100.06458187103271,2717914.0,712.0,154726,0.0,10905.0,53296.0
