Time,Evaluations,Iterations,Objective value
1.9276785850524902,1250025.0,24.0,164292
1.9211969375610352,1250025.0,24.0,162298
4.06401515007019,1250025.0,24.0,163710
2.0116658210754395,1250025.0,24.0,163110
4.005759954452515,1250025.0,24.0,162108
2.1196446418762207,1250025.0,24.0,164122
1.9257354736328125,1250025.0,24.0,163070
1.9297919273376465,1250025.0,24.0,164610
3.5680549144744873,1250025.0,24.0,162992
1.9315886497497559,1250025.0,24.0,163026
1.9264166355133057,1250025.0,24.0,164232
2.694912910461426,1250025.0,24.0,162482
2.1020443439483643,1250025.0,24.0,162214
3.9239213466644287,1250025.0,24.0,163588
3.706678628921509,1250025.0,24.0,163132
4.0800135135650635,1250025.0,24.0,162486
3.028047561645508,1250025.0,24.0,163544
1.9342949390411377,1250025.0,24.0,163316
2.4416847229003906,1250025.0,24.0,164586
3.6548116207122803,1250025.0,24.0,163078
1.979947566986084,1250025.0,24.0,161946
3.9089674949645996,1250025.0,24.0,162342
1.87166428565979,1250025.0,24.0,163200
1.9368987083435059,1250025.0,24.0,162002
1.936187982559204,1250025.0,24.0,163644
1.9253876209259033,1250025.0,24.0,164000
1.9255599975585938,1250025.0,24.0,163424
2.1150293350219727,1250025.0,24.0,161772
3.680128335952759,1250025.0,24.0,162358
1.9371564388275146,1250025.0,24.0,162636
