Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.03736448287964,17171015.0,792.0,151506,780.0,6538.0,23345.0
100.09288001060486,13730158.0,613.0,151512,613.0,5892.0,21235.0
100.08657264709473,18629778.0,841.0,151096,841.0,8126.0,29254.0
100.00564956665039,1987854.0,20759.0,151408,89.0,156.0,1331.0
100.06424307823181,24163322.0,1157.0,151488,1157.0,4960.0,15721.0
100.00867176055908,4203431.0,18518.0,150748,186.0,879.0,4449.0
100.01697850227356,25485577.0,1209.0,151686,1209.0,6083.0,19229.0
100.01220107078552,33075959.0,1588.0,151520,1587.0,3646.0,11315.0
100.00312113761902,26722224.0,2792.0,151588,1298.0,3665.0,10558.0
100.0042450428009,15829997.0,9096.0,151648,731.0,4731.0,18249.0
100.00120830535889,2135912.0,20229.0,150576,94.0,300.0,1679.0
100.03741240501404,25234891.0,1214.0,152610,1214.0,5081.0,15301.0
100.02344083786011,24049276.0,1127.0,151952,1127.0,5375.0,18539.0
100.00318670272827,12827419.0,12295.0,150504,581.0,2745.0,10163.0
100.00384497642517,2423438.0,19269.0,151356,77.0,131.0,1210.0
100.0034339427948,6164143.0,15263.0,150678,261.0,615.0,3397.0
100.00381278991699,2468312.0,20862.0,152076,113.0,320.0,1761.0
100.00414991378784,5034599.0,21652.0,151878,234.0,542.0,2458.0
100.02433037757874,29033725.0,1401.0,151686,1401.0,5551.0,17384.0
100.0687780380249,21363288.0,1003.0,152150,1003.0,5861.0,19988.0
100.00327062606812,6870920.0,17598.0,152106,326.0,915.0,3666.0
100.00283288955688,9148794.0,14062.0,152140,433.0,1753.0,6433.0
100.0044093132019,2085402.0,22101.0,151138,91.0,196.0,1450.0
100.00363039970398,14908207.0,7591.0,151144,647.0,4276.0,15190.0
100.00126624107361,2086019.0,21699.0,151766,95.0,299.0,1724.0
100.00282979011536,2149540.0,19883.0,151754,97.0,270.0,1628.0
100.00321173667908,4422230.0,17845.0,151544,193.0,317.0,2134.0
100.03451943397522,20062751.0,961.0,151516,961.0,3898.0,12832.0
100.00401163101196,2934106.0,19295.0,151136,123.0,326.0,2297.0
100.0067183971405,4424935.0,17427.0,151714,193.0,1147.0,4971.0
