Time,Evaluations,Iterations,Objective value
1.2135486602783203,408526.0,24.0,7426404
1.2345452308654785,420420.0,24.0,7435130
2.048463821411133,387258.0,24.0,7428284
1.4277243614196777,415707.0,24.0,7467980
2.0555357933044434,424387.0,24.0,7460608
1.9585421085357666,408098.0,24.0,7481502
2.056569814682007,414758.0,24.0,7467502
1.2096400260925293,396057.0,24.0,7483828
2.026073455810547,378522.0,24.0,7468866
1.2203733921051025,411769.0,24.0,7418418
1.2276408672332764,409531.0,24.0,7448212
1.2332849502563477,394516.0,24.0,7448550
1.997770071029663,378118.0,24.0,7466224
2.0484635829925537,403646.0,24.0,7453416
1.1907873153686523,376306.0,24.0,7442366
1.2246224880218506,452212.0,24.0,7458888
2.1048386096954346,431863.0,24.0,7446308
1.243225336074829,452538.0,24.0,7451216
2.0724711418151855,392879.0,24.0,7441842
1.2203023433685303,410780.0,24.0,7477572
1.2160446643829346,399969.0,24.0,7454106
1.2095606327056885,418379.0,24.0,7486252
1.428192138671875,443057.0,24.0,7453222
1.2193987369537354,416473.0,24.0,7457516
1.225027322769165,420628.0,24.0,7451858
1.2556068897247314,386378.0,24.0,7481890
2.0405099391937256,424355.0,24.0,7419750
1.2046411037445068,400056.0,24.0,7453142
1.2192599773406982,431158.0,24.0,7449280
1.570146083831787,410251.0,24.0,7465312
