Time,Evaluations,Iterations,Objective value
0.0030417442321777344,1.0,0.0,6334
0.0049648284912109375,1.0,0.0,6286
0.0019137859344482422,1.0,0.0,5800
0.005762577056884766,1.0,0.0,7186
0.0017440319061279297,1.0,0.0,5598
0.003499269485473633,1.0,0.0,8486
0.003220081329345703,1.0,0.0,7918
0.0019156932830810547,1.0,0.0,9506
0.004093647003173828,1.0,0.0,7198
0.003786802291870117,1.0,0.0,7312
0.003246784210205078,1.0,0.0,7026
0.00164031982421875,1.0,0.0,6436
0.0019216537475585938,1.0,0.0,5672
0.005120277404785156,1.0,0.0,8266
0.001901388168334961,1.0,0.0,5946
0.0016324520111083984,1.0,0.0,5292
0.005075693130493164,1.0,0.0,5458
0.001683950424194336,1.0,0.0,8464
0.002666473388671875,1.0,0.0,5634
0.0019352436065673828,1.0,0.0,7924
0.0061266422271728516,1.0,0.0,8718
0.005051851272583008,1.0,0.0,5322
0.003311634063720703,1.0,0.0,6174
0.004460811614990234,1.0,0.0,6710
0.0033349990844726562,1.0,0.0,5530
0.0019025802612304688,1.0,0.0,8468
0.00403141975402832,1.0,0.0,5684
0.005039215087890625,1.0,0.0,8706
0.005601406097412109,1.0,0.0,7878
0.005906581878662109,1.0,0.0,7796
