Time,Evaluations,Iterations,Objective value
0.6393775939941406,1253111.0,24.0,3744
0.9489781856536865,1253267.0,24.0,3744
0.6320502758026123,1253537.0,24.0,3744
0.6304266452789307,1253864.0,24.0,3744
0.9674975872039795,1252903.0,24.0,3744
0.9663784503936768,1253102.0,24.0,3744
0.6385974884033203,1253204.0,24.0,3744
0.6345429420471191,1252465.0,24.0,3744
0.9274618625640869,1253294.0,24.0,3744
0.9055776596069336,1252885.0,24.0,3744
1.132321834564209,1252984.0,24.0,3744
0.6328706741333008,1252790.0,24.0,3744
0.6333699226379395,1253207.0,24.0,3744
0.6303625106811523,1253011.0,24.0,3744
0.9328551292419434,1253410.0,24.0,3744
0.6284844875335693,1253417.0,24.0,3744
0.6295654773712158,1252749.0,24.0,3744
0.6403443813323975,1253068.0,24.0,3744
0.6291415691375732,1252815.0,24.0,3744
0.7848691940307617,1253555.0,24.0,3744
0.6769270896911621,1253558.0,24.0,3744
0.630110502243042,1253319.0,24.0,3744
0.7335379123687744,1253650.0,24.0,3744
0.7331690788269043,1252085.0,24.0,3744
0.8531413078308105,1253306.0,24.0,3744
0.6808257102966309,1253556.0,24.0,3744
0.7377471923828125,1252820.0,24.0,3744
1.1349258422851562,1253121.0,24.0,3744
0.6382546424865723,1253463.0,24.0,3744
0.8267316818237305,1253115.0,24.0,3744
