Instance,Time,Evaluations,Iterations,Objective value,Distance to optimum (Avg),Distance to optimum (Best),Local search applications,Greedy solutions,Reemplacements in the population
els19,3.616886846224467,59344.5,381.1,17284995.6,0.42089991557322887,0.0,0.0,219.63333333333333,3161.8333333333335
chr20b,4.007874115308126,314502.1666666667,329.6333333333333,2517.4666666666667,9.550333623440675,3.3072236727589206,0.0,576.6,3792.633333333333
chr22a,4.848173356056213,320011.86666666664,401.96666666666664,6325.266666666666,2.749620965995231,0.0,0.0,785.9666666666667,4991.433333333333
nug25,6.258825961748759,217286.7,526.8,3768.8,0.6623931623931673,0.0,0.0,942.9,5993.033333333334
tai30b,9.01632346312205,589308.8333333334,348.1,645117345.8,1.2556926563044544,0.0,0.0,4463.433333333333,22807.833333333332
kra30b,9.00719522635142,211754.5,925.5,93696.33333333333,2.489973018303794,0.3172172391161671,0.0,193.5,3852.633333333333
esc32b,10.246943759918214,575637.0333333333,1037.2,190.53333333333333,13.412698412698411,0.0,0.0,12.366666666666667,2344.6
tai50b,25.036281402905782,1267576.0,556.6333333333333,472506513.06666666,2.98264042980065,0.3061220862490632,0.0,8252.933333333332,40038.9
sko56,31.370877194404603,727088.5333333333,2119.266666666667,35206.0,2.170758604678159,1.207266817575019,0.0,3391.366666666667,18032.966666666667
tai60a,36.0240905602773,1635650.4666666666,758.2,7433454.666666667,3.1570061938526317,2.167233188296025,0.0,8913.166666666666,39869.63333333333
sko64,40.96914083162944,858803.6,2818.633333333333,49510.666666666664,2.08805861410092,0.9319971957606499,0.0,3432.4333333333334,19124.033333333333
sko72,51.85275838375092,1062337.9,3006.0333333333333,67646.66666666667,2.098929405135643,1.1531031151895677,0.0,4463.633333333333,23813.733333333334
lipa90b,81.06609519322713,2511536.3333333335,930.3333333333334,15158047.4,21.357183465339617,20.813780714387907,0.0,9901.2,45672.86666666667
sko100d,100.0203897078832,1939259.6333333333,3540.733333333333,152649.4,2.054741402364012,1.3063593089800503,0.0,6565.033333333334,35750.23333333333
sko100c,100.024418258667,1895171.9666666666,3854.133333333333,151112.46666666667,2.198311037769457,1.4932842785840852,0.0,6235.166666666667,34801.9
sko100e,100.01199617385865,1810335.0666666667,4213.6,152331.86666666667,2.1333333333333346,1.3248407643312101,0.0,5775.833333333333,32606.066666666666
sko100a,100.01903712749481,1980828.6333333333,3552.366666666667,155124.73333333334,2.0544027929457096,1.256562413652452,0.0,6549.766666666666,35316.4
sko100b,100.01764187812805,1904792.4,4115.233333333334,156894.8,1.9525635193969644,1.096887387094678,0.0,5943.166666666667,33491.53333333333
tho150,225.29772621790568,3496744.7,641.7333333333333,8356552.8,2.7436847428344193,1.774658021161635,0.0,8440.166666666666,50247.26666666667
tai256c,655.3887985229492,56997867.766666666,13500.533333333333,45716873.8,2.1393988028497435,1.6051504297632577,0.0,0.4,4364.1
