Instance,Time,Evaluations,Iterations,Objective value,Distance to optimum (Avg),Distance to optimum (Best),Local search applications,Greedy solutions,Reemplacements in the population
els19,3.613517713546753,7282906.466666667,610.8333333333334,17951234.933333334,4.291560629683262,4.208999155732202,10181.9,408.56666666666666,9589.766666666666
chr20b,4.0038206577301025,7786853.966666667,547.6333333333333,2400.133333333333,4.444444444444439,2.001740644038294,9438.766666666666,676.6333333333333,6119.8
chr22a,4.845702560742696,8927849.133333333,504.23333333333335,6193.4,0.607537361923321,0.0,8765.9,698.1666666666666,5913.7
nug25,6.259035555521647,11052060.866666667,406.6,3744.0666666666666,0.001780626780625161,0.0,7428.2,922.6,4566.266666666666
tai30b,9.01655326684316,13840646.0,314.46666666666664,643397736.0,0.9857878358385894,0.0,6032.9,1001.4333333333333,3942.1666666666665
kra30b,9.008288304011026,14911995.8,450.7,91608.66666666667,0.20637351418362668,0.0,7778.6,567.4,6686.066666666667
esc32b,10.250891772905986,16353379.833333334,510.46666666666664,171.73333333333332,2.2222222222222143,0.0,8202.033333333333,34.56666666666667,8126.166666666667
tai50b,25.072915991147358,27251653.933333334,204.53333333333333,460679571.43333334,0.40496235779921747,0.3942496009837307,3819.5333333333333,547.0,2607.766666666667
sko56,31.448597407341005,29973144.933333334,197.93333333333334,34513.26666666667,0.1603884922707936,0.01160833478437518,3602.8333333333335,435.9,2486.5
tai60a,36.130600301424664,31110639.3,170.23333333333332,7323519.333333333,1.6313898593044625,1.290237167501022,3264.5,540.7666666666667,2036.2666666666667
sko64,41.07997421423594,32814073.666666668,170.4,48598.26666666667,0.206743920711514,0.0,3043.366666666667,316.96666666666664,2237.4
sko72,52.00155278046926,40433346.5,163.6,66434.46666666666,0.2693592529984603,0.027167350881429606,2909.3,291.7,2128.1666666666665
lipa90b,81.39479145208995,47739620.2,108.73333333333333,12741732.233333332,2.0118683826562447,0.0,2079.3,339.56666666666666,1352.3333333333333
sko100d,100.55789227485657,52672517.733333334,103.1,150215.8,0.42774241856981626,0.21527517783601646,1832.6333333333334,183.03333333333333,1302.3
sko100c,100.47899343172709,52046423.36666667,102.73333333333333,148246.93333333332,0.2603328328666728,0.03516792685071215,1821.7,177.96666666666667,1324.3
sko100e,100.476034172376,52466682.2,103.76666666666667,149715.93333333332,0.37943904346853485,0.10056989607777406,1835.2,174.93333333333334,1320.5666666666666
sko100a,100.49237613677978,50695620.9,100.16666666666667,152452.26666666666,0.29622417248895594,0.08684096261891291,1775.3333333333333,172.66666666666666,1282.5333333333333
sko100b,100.48324468135834,49743757.233333334,96.96666666666667,154450.53333333333,0.36424285745228774,0.12346481252842939,1725.3666666666666,173.9,1226.3666666666666
tho150,227.35445636908213,70461129.53333333,56.733333333333334,8184090.733333333,0.6232663559970064,0.2377112247550163,998.7,90.96666666666667,735.0666666666667
tai256c,662.3990247011185,97360067.7,44.43333333333333,44872192.46666667,0.25223469044589636,0.139948588107757,727.0666666666667,16.133333333333333,680.9
