Instance,Time,Evaluations,Iterations,Objective value,Distance to optimum (Avg),Distance to optimum (Best),Local search applications,Greedy solutions,Reemplacements in the population
els19,3.6199292659759523,6990502.0,241.9,17916935.066666666,4.0922881764319055,0.0,8895.466666666667,1154.6666666666667,7243.133333333333
chr20b,4.009500567118327,7636915.0,260.06666666666666,2390.5333333333333,4.026689875253843,0.0,9084.5,762.3666666666667,5166.166666666667
chr22a,4.849587742487589,9034077.6,244.3,6193.666666666667,0.611869179120646,0.0,8625.233333333334,807.6333333333333,5038.6
nug25,6.26376105149587,11673565.233333332,215.7,3744.0,0.0,0.0,7833.1,930.7,4742.133333333333
tai30b,9.033161155382793,13889944.333333334,157.33333333333334,641408240.1,0.6735224988376703,0.0,6043.966666666666,1009.3,3907.266666666667
kra30b,9.023476807276408,14475302.433333334,223.16666666666666,91602.66666666667,0.19981039889156807,0.0,7615.033333333334,473.7,6621.633333333333
esc32b,10.26301478544871,17402328.3,269.9,168.53333333333333,0.31746031746031633,0.0,8681.7,44.9,8569.333333333334
tai50b,25.156914114952087,25978774.6,96.6,460662479.23333335,0.4012371183833014,0.3942496009837307,3611.3,520.1,2454.633333333333
sko56,31.537974230448405,29976163.4,97.86666666666666,34510.86666666667,0.15342349140016429,0.0,3555.366666666667,423.6333333333333,2410.5666666666666
tai60a,36.209378496805826,31494570.666666668,85.53333333333333,7318128.4,1.5565777338265228,0.8035013229323164,3269.766666666667,532.7,2056.9333333333334
sko64,41.272236601511636,32798052.366666667,81.76666666666667,48572.73333333333,0.15409570154095,0.0,2935.8,319.26666666666665,2039.9
sko72,52.14140566190084,38832370.63333333,76.83333333333333,66439.0,0.2762014006278677,0.12074378169524269,2727.133333333333,268.46666666666664,1913.3333333333333
lipa90b,81.9736357529958,47074843.5,52.53333333333333,12824258.8,2.672586180103655,0.0,1998.1,317.03333333333336,1293.8333333333333
sko100d,100.85653077761332,52486870.266666666,51.06666666666667,150155.33333333334,0.38731703838406095,0.2219607423650853,1796.6333333333334,162.5,1281.1666666666667
sko100c,100.92774222691854,52035458.63333333,50.53333333333333,148263.26666666666,0.27137916886465946,0.07574630398614925,1778.9333333333334,161.86666666666667,1285.7666666666667
sko100e,100.94764655431112,52216255.0,50.6,149702.2,0.3702313107609867,0.0496144820650352,1783.8333333333333,164.63333333333333,1288.6666666666667
sko100a,100.9434139251709,50583888.0,48.766666666666666,152463.33333333334,0.303504778445904,0.07105169668820147,1714.8333333333333,154.3,1211.6
sko100b,101.26303390661876,50628273.166666664,48.7,154369.73333333334,0.3117378213875737,0.06758073948924556,1718.5,160.1,1220.4333333333334
tho150,229.36587357521057,72091711.2,27.666666666666668,8183676.333333333,0.6181713145395445,0.3886690409100846,968.0666666666667,82.73333333333333,705.6
tai256c,670.8955170551936,96841864.36666666,21.0,44866832.8,0.24026026862710798,0.18352389561819274,704.0666666666667,32.06666666666667,604.1666666666666
