Instance,Time,Evaluations,Iterations,Objective value,Distance to optimum (Avg),Distance to optimum (Best),Local search applications,Greedy solutions,Reemplacements in the population
els19,3.611289119720459,87010.86666666667,1848.4,17745812.4,3.0981142361955856,0.0,89.76666666666667,168.96666666666667,945.7333333333333
chr20b,4.0013768672943115,328714.56666666665,1757.2333333333333,2517.733333333333,9.561937917029292,3.3072236727589206,280.7,222.33333333333334,902.2666666666667
chr22a,4.84132494131724,481647.7,2100.9666666666667,6343.666666666667,3.0485163526099246,0.3248862897985705,363.3666666666667,316.0,1218.7
nug25,6.2520846128463745,808178.5333333333,2163.1,3770.8,0.7158119658119707,0.0,543.3333333333334,1299.4333333333334,4678.133333333333
tai30b,9.003811955451965,2644995.2,1241.1,675475235.8,6.020576439923683,0.0,1241.1,4519.733333333334,18140.8
kra30b,9.001272741953532,189030.96666666667,4732.033333333334,94926.0,3.835047035659593,1.1266681251367316,64.66666666666667,62.63333333333333,483.8333333333333
esc32b,10.241214164098103,457545.8333333333,4944.366666666667,187.46666666666667,11.587301587301589,0.0,52.06666666666667,12.6,270.8333333333333
tai50b,25.009109981854756,8992598.433333334,1624.3333333333333,479166676.46666664,4.4342208708286535,0.20945813663747595,1624.3333333333333,6856.133333333333,25992.466666666667
sko56,31.366162546475728,6375924.5,7537.466666666666,34967.53333333333,1.4787083792829905,0.7313250914156364,933.0,3336.5666666666666,11941.966666666667
tai60a,36.01094507376353,12865033.1,1649.5,7405995.0,2.775937480658377,2.1136109238433396,1649.5,6342.333333333333,22763.066666666666
sko64,40.96928468545278,9463912.5,8453.333333333334,49151.2,1.3468596643160482,0.4536269536888119,1067.3666666666666,3617.6666666666665,12690.5
sko72,51.84861141045888,10951232.5,10365.533333333333,67302.33333333333,1.5792280447556877,0.7154069065443129,984.8,3711.6666666666665,12899.4
lipa90b,81.03198179403941,25573708.833333332,1478.7666666666667,15082205.1,20.74998072526022,20.291885610764265,1478.7666666666667,5512.833333333333,20165.666666666668
sko100d,100.01670455137888,20377837.833333332,14686.866666666667,151482.6,1.2746697331122678,0.6351286302615393,935.7666666666667,3222.366666666667,11360.466666666667
sko100c,100.02476838429769,19088384.3,17279.4,150061.26666666666,1.4873778703565912,0.731763401009049,899.3666666666667,3001.366666666667,10600.133333333333
sko100e,100.02409434318542,21366095.966666665,11780.966666666667,151349.86666666667,1.4749357470108404,1.0566543747904793,1010.7333333333333,3797.133333333333,13301.033333333333
sko100a,100.02115384737651,19217351.3,15785.133333333333,153853.53333333333,1.2180980074823526,0.49604610465651766,897.1333333333333,3319.0,11861.0
sko100b,100.01819658279419,18490692.833333332,16393.766666666666,155777.2,1.226330495808702,0.45876925076353237,872.4666666666667,3312.4666666666667,11705.4
tho150,225.17535660266876,38612218.6,2928.7,8283293.866666666,1.8429673141123333,0.9730250505385326,812.5333333333333,3730.133333333333,13323.866666666667
tai256c,655.3630432049433,31868123.7,124795.06666666667,44937797.333333336,0.3988073032012878,0.2797586574980383,33.63333333333333,0.16666666666666666,192.2
