Time,Objective value
0.07718634605407715,166148
0.0771934986114502,166148
0.15424680709838867,162072
0.23127031326293945,161344
0.30812644958496094,160382
0.3850705623626709,160382
0.4620954990386963,160382
0.539395809173584,160382
0.6169338226318359,160340
0.6937994956970215,160340
0.770557165145874,160340
0.8474462032318115,160340
0.9249169826507568,159966
1.0018987655639648,159966
1.0788002014160156,159966
1.1556546688079834,159966
1.2325706481933594,158812
1.3094065189361572,158812
1.3862361907958984,158812
1.4630813598632812,158622
1.540095329284668,158622
1.6171298027038574,158622
1.6940701007843018,158622
1.7710468769073486,158622
1.8480818271636963,158622
1.9252970218658447,158622
1.9253103733062744,158622
