Time,Evaluations,Iterations,Objective value
0.03796529769897461,32584.0,24.0,6594
0.027875900268554688,33566.0,24.0,6754
0.027771949768066406,33009.0,24.0,6562
0.028233051300048828,35651.0,24.0,6314
0.027898073196411133,32693.0,24.0,6520
0.0498356819152832,32851.0,24.0,6498
0.032029151916503906,33896.0,24.0,6714
0.030503034591674805,35477.0,24.0,6562
0.030162334442138672,33944.0,24.0,6500
0.029433727264404297,33866.0,24.0,6566
0.0288088321685791,33888.0,24.0,6516
0.030469655990600586,32077.0,24.0,6678
0.029588937759399414,37501.0,24.0,6636
0.028443574905395508,31796.0,24.0,6880
0.027315855026245117,31608.0,24.0,6452
0.029286861419677734,32085.0,24.0,6436
0.03136849403381348,31158.0,24.0,6512
0.04746365547180176,33490.0,24.0,6460
0.028830289840698242,36670.0,24.0,6536
0.033379316329956055,34390.0,24.0,6680
0.029592037200927734,33818.0,24.0,6676
0.047177791595458984,32245.0,24.0,6556
0.029227018356323242,35080.0,24.0,6440
0.027480125427246094,32539.0,24.0,6406
0.030419349670410156,36305.0,24.0,6414
0.026706933975219727,30727.0,24.0,6566
0.0440366268157959,35095.0,24.0,6498
0.03654623031616211,30665.0,24.0,6642
0.02803492546081543,33286.0,24.0,6628
0.026859521865844727,29422.0,24.0,6672
