Time,Evaluations,Iterations,Objective value
0.14954066276550293,50750.0,52.0,150640
0.09108209609985352,50100.0,51.0,151152
0.09241366386413574,50764.0,52.0,151240
0.09338641166687012,50945.0,52.0,151370
0.17876243591308594,50900.0,52.0,150932
0.09198498725891113,50678.0,52.0,149510
0.09380674362182617,50744.0,52.0,151144
0.09264230728149414,50930.0,52.0,150954
0.0924692153930664,50798.0,52.0,150200
0.10370993614196777,50750.0,52.0,150918
0.09227180480957031,50748.0,52.0,151902
0.09247589111328125,50720.0,52.0,151184
0.09225630760192871,50569.0,52.0,151748
0.09406852722167969,50631.0,52.0,151046
0.09401369094848633,50790.0,52.0,150736
0.09203171730041504,50713.0,52.0,151462
0.09253358840942383,50561.0,52.0,151212
0.09098386764526367,50663.0,52.0,151246
0.18921136856079102,50795.0,52.0,150624
0.09401226043701172,50689.0,52.0,152104
0.09252572059631348,50816.0,52.0,149828
0.09308099746704102,50867.0,52.0,150332
0.09218811988830566,50593.0,52.0,151056
0.09417939186096191,50582.0,52.0,150640
0.09257340431213379,50743.0,52.0,150230
0.1945655345916748,50805.0,52.0,150860
0.09236621856689453,50671.0,52.0,150054
0.09226799011230469,50643.0,52.0,150692
0.09148287773132324,50100.0,51.0,150238
0.09192228317260742,50690.0,52.0,150692
