Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
100.05809307098389,49051140.0,2442.0,152230,2442.0,193.0
100.04519248008728,49409374.0,2445.0,151048,2445.0,444.0
100.00064277648926,45406536.0,2236.0,150346,2235.0,525.0
100.0378680229187,50796034.0,2500.0,150398,2494.0,350.0
100.02796173095703,37560353.0,1731.0,151082,1687.0,1522.0
100.02789330482483,41619000.0,1934.0,150552,1928.0,1331.0
100.00903487205505,47444601.0,2251.0,150816,2217.0,1249.0
100.01336526870728,39487736.0,1928.0,151336,1915.0,447.0
100.0001859664917,43741792.0,2161.0,150614,2161.0,495.0
100.04388070106506,47472565.0,2273.0,150372,2224.0,1013.0
100.00104761123657,45493217.0,2292.0,151936,2292.0,18.0
100.00343942642212,48021405.0,2354.0,150580,2351.0,608.0
100.02459049224854,42700471.0,2036.0,150584,2031.0,1047.0
100.03948187828064,49852529.0,2394.0,150032,2221.0,1282.0
100.02631521224976,56301542.0,2827.0,151094,2827.0,90.0
100.00395774841309,50319364.0,2502.0,150572,2487.0,349.0
100.0494954586029,48389163.0,2396.0,151234,2392.0,481.0
100.0571563243866,38867063.0,1798.0,150400,1786.0,1538.0
100.03249883651733,42799802.0,2032.0,150622,2020.0,1008.0
100.01202893257141,44177668.0,2098.0,150530,2073.0,578.0
100.02756929397583,48329103.0,2391.0,150762,2338.0,600.0
100.0370123386383,57240703.0,2875.0,151504,2875.0,71.0
100.00739574432373,44008721.0,2214.0,150864,2214.0,52.0
100.07796788215637,46395341.0,2123.0,150272,2123.0,2030.0
100.00957465171814,35363162.0,1612.0,151006,1601.0,1455.0
100.01385068893433,50120671.0,2454.0,150610,2453.0,586.0
100.01146483421326,49676341.0,2428.0,150390,2428.0,762.0
100.02811670303345,59503797.0,2986.0,151342,2980.0,203.0
100.00468420982361,47829048.0,2277.0,150278,2273.0,1110.0
100.09247136116028,41203216.0,1847.0,150672,1843.0,1803.0
