Time,Evaluations,Iterations,Objective value
0.7923102378845215,332940.0,24.0,469945868
1.1868977546691895,350677.0,24.0,465301070
1.0406286716461182,325241.0,24.0,467287968
0.7696983814239502,314851.0,24.0,468021514
0.671694278717041,329312.0,24.0,467433746
0.6841745376586914,346967.0,24.0,464199033
1.1724648475646973,350421.0,24.0,471173333
0.9187917709350586,340459.0,24.0,470516359
0.6575765609741211,310477.0,24.0,466517038
0.9949932098388672,340629.0,24.0,467637937
0.781348466873169,344148.0,24.0,467727847
1.1440811157226562,329446.0,24.0,468261447
0.6911120414733887,346506.0,24.0,465774827
0.7208945751190186,331205.0,24.0,462691642
0.6791768074035645,336740.0,24.0,463324239
0.6802120208740234,335814.0,24.0,469873058
0.6880128383636475,346165.0,24.0,464969349
1.1464347839355469,322396.0,24.0,468629298
0.6835932731628418,335917.0,24.0,462153482
1.1974098682403564,360878.0,24.0,467500823
0.6787910461425781,337696.0,24.0,464990366
0.6705222129821777,323235.0,24.0,462521633
0.6847608089447021,344959.0,24.0,468663381
0.674328088760376,323023.0,24.0,466253351
1.1568381786346436,347393.0,24.0,463421345
1.1262612342834473,318907.0,24.0,462810075
1.146277904510498,341063.0,24.0,468615366
0.9808688163757324,329320.0,24.0,466840832
0.6709938049316406,324715.0,24.0,460472288
0.7414178848266602,313997.0,24.0,468566183
