Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
4.000071048736572,3979589.0,4602.0,2518,4603.0,4603.0,0.0
4.000705242156982,2638471.0,3051.0,2518,3052.0,3052.0,0.0
4.0002217292785645,3882092.0,4523.0,2518,4524.0,4524.0,0.0
4.000047206878662,3172800.0,3651.0,2518,3652.0,3652.0,0.0
4.000185489654541,3434736.0,3960.0,2518,3961.0,3961.0,0.0
4.000326156616211,4038743.0,4644.0,2518,4645.0,4645.0,0.0
4.0002665519714355,2737239.0,3173.0,2518,3174.0,3174.0,0.0
4.001165866851807,3453342.0,3998.0,2518,3999.0,3999.0,0.0
4.000160455703735,3074809.0,3557.0,2538,3558.0,3558.0,0.0
4.000438928604126,4115819.0,4764.0,2518,4765.0,4765.0,0.0
4.001030206680298,3963518.0,4556.0,2518,4557.0,4557.0,0.0
4.000090837478638,4137755.0,4779.0,2518,4780.0,4780.0,0.0
4.0008251667022705,2380842.0,2753.0,2518,2754.0,2754.0,0.0
4.000014543533325,2650688.0,3071.0,2518,3072.0,3072.0,0.0
4.000348329544067,3922186.0,4533.0,2518,4534.0,4534.0,0.0
4.0001935958862305,4167385.0,4796.0,2518,4797.0,4797.0,0.0
4.001112937927246,2423513.0,2804.0,2538,2805.0,2805.0,0.0
4.000061750411987,4095278.0,4744.0,2518,4745.0,4745.0,0.0
4.000176906585693,2785079.0,3231.0,2518,3232.0,3232.0,0.0
4.0004189014434814,3627475.0,4195.0,2518,4196.0,4196.0,0.0
4.000305414199829,4188763.0,4845.0,2518,4846.0,4846.0,0.0
4.00049352645874,4145466.0,4792.0,2518,4793.0,4793.0,0.0
4.000034332275391,4210763.0,4871.0,2518,4872.0,4872.0,0.0
4.000348091125488,3763407.0,4359.0,2518,4360.0,4360.0,0.0
4.0003697872161865,3829111.0,4429.0,2518,4430.0,4430.0,0.0
4.0007030963897705,2653270.0,3067.0,2518,3068.0,3068.0,0.0
4.000734090805054,3095986.0,3568.0,2518,3569.0,3569.0,0.0
4.000105619430542,2638110.0,3058.0,2518,3059.0,3059.0,0.0
4.0007545948028564,4172000.0,4805.0,2518,4806.0,4806.0,0.0
4.000393390655518,3692826.0,4234.0,2518,4235.0,4235.0,0.0
