Time,Evaluations,Iterations,Objective value
0.09063935279846191,50337.0,80.0,49606
0.06488752365112305,50405.0,80.0,49854
0.06165575981140137,50390.0,80.0,49922
0.06206226348876953,50387.0,80.0,49522
0.06556344032287598,50446.0,80.0,49442
0.06171441078186035,50346.0,80.0,49216
0.1205296516418457,50560.0,80.0,49434
0.061712026596069336,50274.0,80.0,49172
0.06201577186584473,50359.0,80.0,49446
0.0618739128112793,50270.0,80.0,49954
0.06903362274169922,50376.0,80.0,49710
0.06255626678466797,50389.0,80.0,49548
0.10768270492553711,50378.0,80.0,50104
0.06432723999023438,50298.0,80.0,49484
0.11382603645324707,50405.0,80.0,49748
0.11382484436035156,50344.0,80.0,49874
0.06207847595214844,50549.0,80.0,49284
0.06571292877197266,50423.0,80.0,49292
0.06201767921447754,50436.0,80.0,49446
0.09429478645324707,50616.0,80.0,49450
0.06192135810852051,50389.0,80.0,50376
0.1207268238067627,50566.0,80.0,49774
0.11113762855529785,50289.0,80.0,49396
0.12003636360168457,50422.0,80.0,49354
0.06238842010498047,50327.0,80.0,49636
0.06903791427612305,50626.0,80.0,49588
0.061974525451660156,50293.0,80.0,49346
0.12018346786499023,50515.0,80.0,49468
0.09194207191467285,50359.0,80.0,49620
0.06312322616577148,50361.0,80.0,50182
