Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
6.2512428760528564,8650372.0,4497.0,3744,4498.0,4498.0,0.0
6.251265287399292,8612353.0,4468.0,3746,4469.0,4469.0,0.0
6.2506890296936035,5994963.0,3123.0,3744,3124.0,3124.0,0.0
6.250988245010376,8652582.0,4502.0,3744,4503.0,4503.0,0.0
6.250027179718018,7401073.0,3847.0,3744,3848.0,3848.0,0.0
6.250395774841309,8594454.0,4470.0,3744,4471.0,4471.0,0.0
6.25034761428833,6651040.0,3460.0,3746,3461.0,3461.0,0.0
6.252214670181274,8367461.0,4327.0,3744,4328.0,4328.0,0.0
6.2514495849609375,8203231.0,4255.0,3746,4256.0,4256.0,0.0
6.250629663467407,8241760.0,4307.0,3746,4308.0,4308.0,0.0
6.250681400299072,8658084.0,4480.0,3744,4481.0,4481.0,0.0
6.250297784805298,5885614.0,3051.0,3744,3052.0,3052.0,0.0
6.250179052352905,8632887.0,4475.0,3748,4476.0,4476.0,0.0
6.25146746635437,8651177.0,4500.0,3744,4501.0,4501.0,0.0
6.250811338424683,7148731.0,3724.0,3746,3725.0,3725.0,0.0
6.2506492137908936,7897893.0,4098.0,3746,4099.0,4099.0,0.0
6.250598669052124,8471357.0,4384.0,3746,4385.0,4385.0,0.0
6.25005841255188,7780235.0,4023.0,3744,4024.0,4024.0,0.0
6.251834392547607,8721481.0,4509.0,3744,4510.0,4510.0,0.0
6.2506139278411865,6796813.0,3516.0,3744,3517.0,3517.0,0.0
6.252598762512207,5398472.0,2814.0,3744,2815.0,2815.0,0.0
6.250377416610718,8533993.0,4425.0,3744,4426.0,4426.0,0.0
6.250993013381958,8692171.0,4512.0,3744,4513.0,4513.0,0.0
6.251220941543579,5498990.0,2870.0,3744,2871.0,2871.0,0.0
6.251556634902954,5100306.0,2653.0,3744,2654.0,2654.0,0.0
6.252004146575928,6641595.0,3443.0,3744,3444.0,3444.0,0.0
6.250981569290161,5243808.0,2724.0,3746,2725.0,2725.0,0.0
6.25144100189209,5067997.0,2613.0,3744,2614.0,2614.0,0.0
6.250036239624023,8642705.0,4497.0,3746,4498.0,4498.0,0.0
6.250975131988525,8190043.0,4245.0,3746,4246.0,4246.0,0.0
