Time,Evaluations,Iterations,Objective value
0.08457565307617188,1.0,0.0,48572032
0.15141034126281738,1.0,0.0,48366080
0.154649019241333,1.0,0.0,48392318
0.08320403099060059,1.0,0.0,48695662
0.08441400527954102,1.0,0.0,48729804
0.14742755889892578,1.0,0.0,48226528
0.08361029624938965,1.0,0.0,47819814
0.08432269096374512,1.0,0.0,47341304
0.1419684886932373,1.0,0.0,47998620
0.0836324691772461,1.0,0.0,48288202
0.15207672119140625,1.0,0.0,48093648
0.15436100959777832,1.0,0.0,48338354
0.15497469902038574,1.0,0.0,47792392
0.08316826820373535,1.0,0.0,48397934
0.08293342590332031,1.0,0.0,48887080
0.1489710807800293,1.0,0.0,48599336
0.08431053161621094,1.0,0.0,48145902
0.08355498313903809,1.0,0.0,48305276
0.0832834243774414,1.0,0.0,48622006
0.08409976959228516,1.0,0.0,47996946
0.08385086059570312,1.0,0.0,49428332
0.08377623558044434,1.0,0.0,47743012
0.08331060409545898,1.0,0.0,47640282
0.08484148979187012,1.0,0.0,47366434
0.14342141151428223,1.0,0.0,48013896
0.08444619178771973,1.0,0.0,48252986
0.15674877166748047,1.0,0.0,48673964
0.10051345825195312,1.0,0.0,48632990
0.08556509017944336,1.0,0.0,47769982
0.0835273265838623,1.0,0.0,49545688
