Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
655.3686902523041,61486064.0,45953.0,45477084,0.0,0.0,1470417.0
655.3629729747772,41674284.0,122750.0,45519266,0.0,3.0,3927919.0
655.3619794845581,27155744.0,132600.0,45608138,0.0,40.0,4243054.0
655.3631734848022,34255006.0,136190.0,45394680,0.0,30.0,4357992.0
655.3610157966614,47201438.0,93384.0,45492240,0.0,0.0,2988227.0
655.3652837276459,50501836.0,109191.0,45428198,0.0,0.0,3493999.0
655.3620765209198,28696654.0,130433.0,45520130,0.0,17.0,4173714.0
655.3632924556732,47821712.0,100263.0,45513430,0.0,0.0,3208341.0
655.3645670413971,42388230.0,100369.0,45529440,0.0,0.0,3211740.0
655.3621897697449,35225961.0,113634.0,45488334,0.0,44.0,3636132.0
655.3629841804504,35002902.0,129230.0,45586996,0.0,0.0,4135279.0
655.3612773418427,25040139.0,146552.0,45464084,0.0,119.0,4689468.0
655.3626110553741,28555038.0,119383.0,45399814,0.0,2.0,3820169.0
655.3608169555664,31764695.0,131626.0,45422424,0.0,5.0,4211870.0
655.3635370731354,30573860.0,145736.0,45432330,0.0,26.0,4663434.0
655.3641395568848,46791894.0,96234.0,45473658,0.0,0.0,3079413.0
655.3608958721161,62451420.0,72902.0,45627710,0.0,0.0,2332790.0
655.3625886440277,27697286.0,138014.0,45420202,0.0,31.0,4416359.0
655.3619966506958,52979460.0,111414.0,45358200,0.0,0.0,3565201.0
655.364334821701,47642572.0,88962.0,45526342,0.0,0.0,2846701.0
655.3663294315338,41552099.0,101778.0,45512016,0.0,20.0,3256667.0
655.3616445064545,38479518.0,129635.0,45461626,0.0,20.0,4148191.0
655.364296913147,41490276.0,85244.0,45564414,0.0,0.0,2727677.0
655.3639731407166,40691716.0,113096.0,45543682,0.0,0.0,3618975.0
655.3622064590454,53684138.0,78945.0,45504080,0.0,0.0,2526079.0
655.3627822399139,44893512.0,88685.0,45400936,0.0,0.0,2837854.0
655.361545085907,29663997.0,140512.0,45452812,0.0,19.0,4496265.0
655.3629357814789,37254340.0,129890.0,45363746,0.0,40.0,4156319.0
655.3648824691772,60686554.0,68647.0,45436842,0.0,0.0,2196618.0
655.3637080192566,33888926.0,142188.0,45415904,0.0,18.0,4549894.0
