Time,Objective value
0.11479806900024414,70712
0.1148064136505127,70712
0.22953200340270996,70712
0.3441910743713379,70712
0.45889878273010254,70708
0.573103666305542,70708
0.6872866153717041,70708
0.8014252185821533,70398
0.9160361289978027,70398
1.030599594116211,70398
1.145218849182129,70398
1.25870680809021,70398
1.3125805854797363,70398
1.3710589408874512,70398
1.4389152526855469,70398
1.5248894691467285,70398
1.581223487854004,70398
1.635293960571289,70398
1.6894102096557617,70398
1.7431154251098633,70398
1.7970192432403564,70398
1.8507652282714844,70398
1.9046716690063477,70398
1.9584853649139404,70398
2.014413833618164,70398
2.0687050819396973,70398
2.0687129497528076,70398
