Time,Evaluations,Iterations,Objective value
2.2950003147125244,1250025.0,24.0,70470
2.2770793437957764,1250025.0,24.0,70098
2.8139312267303467,1250025.0,24.0,70276
2.6556015014648438,1250025.0,24.0,70370
1.3497593402862549,1250025.0,24.0,70120
1.3504509925842285,1250025.0,24.0,70460
1.3532283306121826,1250025.0,24.0,70520
2.093554973602295,1250025.0,24.0,70308
1.5107336044311523,1250025.0,24.0,70662
1.7135860919952393,1250025.0,24.0,69888
2.068714141845703,1250025.0,24.0,70398
1.3473849296569824,1250025.0,24.0,70378
1.8798191547393799,1250025.0,24.0,70458
1.7262744903564453,1250025.0,24.0,69974
1.3456473350524902,1250025.0,24.0,69956
1.4050712585449219,1250025.0,24.0,70512
1.3479726314544678,1250025.0,24.0,70302
1.3471348285675049,1250025.0,24.0,70436
1.346280574798584,1250025.0,24.0,70332
1.4253578186035156,1250025.0,24.0,70460
1.3476479053497314,1250025.0,24.0,70600
1.5977942943572998,1250025.0,24.0,70722
1.3488264083862305,1250025.0,24.0,70406
1.352001667022705,1250025.0,24.0,70564
2.5701653957366943,1250025.0,24.0,70650
1.4115333557128906,1250025.0,24.0,70658
1.35152006149292,1250025.0,24.0,70098
1.3479938507080078,1250025.0,24.0,70070
2.8066494464874268,1250025.0,24.0,70132
1.4293978214263916,1250025.0,24.0,70674
