Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
25.00389337539673,14015800.0,2675.0,477250572,2675.0,5009.0,17779.0
25.00528883934021,14204095.0,2638.0,479157620,2638.0,5274.0,18364.0
25.000699043273926,12208057.0,2237.0,477816230,2237.0,4835.0,17079.0
25.004276037216187,12108957.0,2233.0,488436568,2233.0,4898.0,16973.0
25.003214836120605,14787446.0,2795.0,501089704,2795.0,6228.0,21488.0
25.000582695007324,11339831.0,2068.0,490620437,2068.0,4402.0,15387.0
25.00183415412903,13933574.0,2541.0,467776442,2541.0,5460.0,19225.0
25.005702257156372,13713776.0,2543.0,461619029,2543.0,5530.0,19548.0
25.012184858322144,10950095.0,2048.0,477072703,2048.0,4417.0,15243.0
25.004032850265503,14579114.0,2682.0,494777163,2682.0,5358.0,18733.0
25.01187491416931,15228332.0,2833.0,484497027,2833.0,5328.0,19299.0
25.00950789451599,12280173.0,2162.0,475764221,2162.0,4552.0,16067.0
25.011120319366455,12671786.0,2372.0,478053411,2372.0,3933.0,14642.0
25.006849765777588,10269876.0,1902.0,483707068,1902.0,4053.0,14346.0
25.00295877456665,10540073.0,1995.0,477594016,1995.0,4538.0,15618.0
25.002399444580078,12957947.0,2421.0,487446330,2421.0,5285.0,18306.0
25.00316071510315,13095089.0,2474.0,483890502,2474.0,5391.0,18688.0
25.004807472229004,11455796.0,2104.0,507752276,2104.0,4219.0,14881.0
25.010415077209473,12463928.0,2384.0,478850545,2384.0,4770.0,16720.0
25.003604888916016,9828024.0,1765.0,490615384,1765.0,4015.0,13687.0
25.00684404373169,12552676.0,2307.0,468524688,2307.0,4707.0,16375.0
25.009636640548706,13732168.0,2513.0,480679169,2513.0,5114.0,18327.0
25.00240969657898,14786396.0,2767.0,506067958,2767.0,5566.0,20117.0
25.0068519115448,12605391.0,2307.0,482952508,2307.0,4751.0,17007.0
25.00195336341858,13902992.0,2621.0,471272006,2621.0,5147.0,17861.0
25.00617742538452,15569438.0,2960.0,465018098,2960.0,5624.0,20366.0
25.008787870407104,12723382.0,2326.0,468636927,2326.0,4564.0,16785.0
25.00431728363037,12809715.0,2479.0,476363295,2479.0,5264.0,18119.0
25.00237727165222,13378590.0,2427.0,481686728,2427.0,5144.0,17935.0
25.008934020996094,13933421.0,2686.0,477282318,2686.0,4836.0,17562.0
