Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
655.3667283058167,65465592.0,7979.0,45715930,0.0,0.0,4668.0
655.3898265361786,51805081.0,14189.0,45533358,0.0,1.0,4230.0
655.3760604858398,56774930.0,12788.0,45796356,0.0,0.0,4735.0
655.4091231822968,60944260.0,10657.0,45711356,0.0,0.0,3882.0
655.3907434940338,64138316.0,12358.0,45814220,0.0,0.0,4018.0
655.3785700798035,65135594.0,9401.0,45614578,0.0,0.0,4980.0
655.3873655796051,57066890.0,13061.0,45925268,0.0,0.0,4235.0
655.4033691883087,37775483.0,19356.0,45747300,0.0,1.0,4343.0
655.3910756111145,63786478.0,9754.0,45624672,0.0,0.0,4408.0
655.3759233951569,44864847.0,17884.0,45830300,0.0,1.0,3562.0
655.3859837055206,65263054.0,9801.0,45648080,0.0,0.0,5259.0
655.3806099891663,66561331.0,11633.0,45622788,0.0,1.0,4098.0
655.3750171661377,34596428.0,20970.0,45679804,0.0,1.0,3513.0
655.4121987819672,64613974.0,10920.0,45822648,0.0,0.0,4155.0
655.4073617458344,63223518.0,12830.0,45847874,0.0,0.0,3978.0
655.3753430843353,58494184.0,13234.0,45905108,0.0,0.0,5176.0
655.3895406723022,47919153.0,17300.0,45587624,0.0,1.0,3393.0
655.3958563804626,60360898.0,10697.0,45555708,0.0,0.0,4909.0
655.3754365444183,38238513.0,22173.0,45610674,0.0,1.0,5027.0
655.3926784992218,68238046.0,9463.0,45631870,0.0,0.0,4783.0
655.3780574798584,40298924.0,23895.0,45491490,0.0,3.0,3924.0
655.4094326496124,66726782.0,10271.0,46011648,0.0,0.0,3877.0
655.412392616272,71515000.0,10563.0,45658786,0.0,0.0,4612.0
655.3825371265411,65339614.0,12285.0,45816062,0.0,0.0,4529.0
655.395929813385,50627846.0,16412.0,45733818,0.0,1.0,4303.0
655.3672957420349,54208122.0,13507.0,45839296,0.0,0.0,4643.0
655.3834629058838,63088776.0,11805.0,45521452,0.0,0.0,4947.0
655.3844990730286,33858581.0,19446.0,45759934,0.0,1.0,3355.0
655.3841216564178,63058508.0,11634.0,45970464,0.0,0.0,4654.0
655.4074141979218,65947310.0,8750.0,45477748,0.0,0.0,4727.0
