Time,Evaluations,Iterations,Objective value
0.0034720897674560547,1.0,0.0,37701334
0.0032753944396972656,1.0,0.0,53311696
0.004507541656494141,1.0,0.0,44099494
0.004694461822509766,1.0,0.0,45800144
0.005034685134887695,1.0,0.0,51973134
0.0031807422637939453,1.0,0.0,42647956
0.003768444061279297,1.0,0.0,55528058
0.0031325817108154297,1.0,0.0,38703130
0.0032758712768554688,1.0,0.0,46731766
0.004717350006103516,1.0,0.0,43552592
0.002890348434448242,1.0,0.0,38296680
0.004488468170166016,1.0,0.0,57137410
0.002825498580932617,1.0,0.0,50657666
0.0035572052001953125,1.0,0.0,46755242
0.005268096923828125,1.0,0.0,56868942
0.0036122798919677734,1.0,0.0,39792290
0.0033674240112304688,1.0,0.0,36977678
0.003311634063720703,1.0,0.0,63018882
0.0033218860626220703,1.0,0.0,46042048
0.0031540393829345703,1.0,0.0,41243106
0.005095958709716797,1.0,0.0,44633788
0.002900362014770508,1.0,0.0,51530494
0.005243778228759766,1.0,0.0,61104236
0.0035271644592285156,1.0,0.0,34365690
0.003223419189453125,1.0,0.0,39797750
0.0034525394439697266,1.0,0.0,60604304
0.003152608871459961,1.0,0.0,59611286
0.003520965576171875,1.0,0.0,55354640
0.003237485885620117,1.0,0.0,33117928
0.0032854080200195312,1.0,0.0,38764986
