Time,Evaluations,Iterations,Objective value
5.144985914230347,1250025.0,24.0,9164150
3.826521873474121,1250025.0,24.0,9162434
4.077139139175415,1250025.0,24.0,9154814
3.312659978866577,1250025.0,24.0,9162920
4.57152247428894,1250025.0,24.0,9122206
3.241485357284546,1250025.0,24.0,9183590
3.225921154022217,1250025.0,24.0,9187554
3.2524735927581787,1250025.0,24.0,9107384
3.2476227283477783,1250025.0,24.0,9163104
3.2454915046691895,1250025.0,24.0,9171882
5.346222400665283,1250025.0,24.0,9128072
4.964537143707275,1250025.0,24.0,9154608
4.020408868789673,1250025.0,24.0,9174004
3.9434680938720703,1250025.0,24.0,9150774
3.24839448928833,1250025.0,24.0,9191426
3.226562976837158,1250025.0,24.0,9151608
3.239856243133545,1250025.0,24.0,9191310
4.557321548461914,1250025.0,24.0,9127798
4.664920330047607,1250025.0,24.0,9175724
3.6930510997772217,1250025.0,24.0,9137272
4.196554660797119,1250025.0,24.0,9139296
6.574975252151489,1250025.0,24.0,9144428
4.3328187465667725,1250025.0,24.0,9169502
5.415370941162109,1250025.0,24.0,9136534
5.216726303100586,1250025.0,24.0,9146688
3.640842914581299,1250025.0,24.0,9175370
6.5936033725738525,1250025.0,24.0,9154468
3.244849920272827,1250025.0,24.0,9128498
6.006752967834473,1250025.0,24.0,9152694
4.037649631500244,1250025.0,24.0,9141082
