Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
101.2232084274292,45774329.0,21.0,148160,1470.0,126.0,1029.0
100.15511775016785,53404629.0,24.0,148528,1684.0,148.0,1138.0
100.25848579406738,58756994.0,28.0,148330,1929.0,137.0,1365.0
103.12454748153687,45027375.0,20.0,148276,1419.0,139.0,1007.0
102.61230993270874,56560257.0,27.0,148522,1870.0,142.0,1361.0
100.94833636283875,46882738.0,21.0,148454,1470.0,126.0,1031.0
101.41063714027405,43891203.0,19.0,148296,1356.0,140.0,949.0
101.78338718414307,48933934.0,22.0,148172,1532.0,124.0,1062.0
102.28398132324219,62203204.0,29.0,148242,2013.0,157.0,1338.0
105.10383081436157,53062928.0,24.0,148258,1698.0,162.0,1187.0
102.90223979949951,46812834.0,21.0,148522,1481.0,137.0,1010.0
100.73093008995056,51368025.0,23.0,148148,1639.0,167.0,1184.0
102.41519808769226,57640052.0,28.0,148120,1960.0,168.0,1514.0
102.57377362251282,51572600.0,23.0,148254,1624.0,152.0,1171.0
101.83056282997131,53450707.0,25.0,148252,1759.0,159.0,1272.0
100.69807624816895,43023814.0,19.0,148460,1327.0,111.0,874.0
104.99760937690735,50015420.0,23.0,148272,1612.0,140.0,1138.0
103.20888900756836,44827477.0,20.0,148180,1397.0,117.0,977.0
101.00784730911255,48307352.0,21.0,148232,1476.0,132.0,1004.0
102.69366478919983,48376154.0,23.0,148186,1597.0,125.0,1137.0
100.54044198989868,64331983.0,31.0,148454,2152.0,168.0,1501.0
101.92357015609741,53275698.0,26.0,148270,1805.0,141.0,1357.0
105.02366900444031,31282259.0,13.0,148166,935.0,103.0,650.0
101.26992607116699,52770359.0,25.0,148214,1743.0,143.0,1291.0
102.62306642532349,54454305.0,25.0,148380,1743.0,143.0,1179.0
103.29957103729248,49977926.0,22.0,148628,1540.0,132.0,1030.0
103.23599362373352,50503382.0,23.0,148126,1625.0,153.0,1158.0
100.41856360435486,55163032.0,26.0,148072,1806.0,142.0,1256.0
101.66942977905273,51898515.0,24.0,148208,1671.0,135.0,1149.0
104.49077033996582,31103354.0,13.0,148430,929.0,97.0,638.0
