Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
51.86674094200134,38435568.0,1457.0,66828,1458.0,1458.0,0.0
51.85289645195007,42247421.0,1599.0,66844,1600.0,1600.0,0.0
51.85886812210083,39592678.0,1490.0,66810,1491.0,1491.0,0.0
51.8770477771759,26944904.0,1026.0,66804,1027.0,1027.0,0.0
51.86656880378723,37759046.0,1428.0,66916,1429.0,1429.0,0.0
51.90506029129028,41616134.0,1575.0,66640,1576.0,1576.0,0.0
51.87508463859558,35148121.0,1338.0,66722,1339.0,1339.0,0.0
51.84010028839111,42311611.0,1595.0,66760,1596.0,1596.0,0.0
51.88332796096802,23241119.0,886.0,66810,887.0,887.0,0.0
51.875041246414185,26884003.0,1024.0,66870,1025.0,1025.0,0.0
51.85395359992981,41372652.0,1591.0,66916,1592.0,1592.0,0.0
51.853084087371826,38099977.0,1434.0,66722,1435.0,1435.0,0.0
51.85540819168091,24018285.0,913.0,66760,914.0,914.0,0.0
51.867815256118774,39253349.0,1482.0,66830,1483.0,1483.0,0.0
51.86929106712341,24729588.0,952.0,66916,953.0,953.0,0.0
51.84412336349487,39810981.0,1514.0,66722,1515.0,1515.0,0.0
51.84529519081116,40234524.0,1530.0,66748,1531.0,1531.0,0.0
51.84413766860962,42261976.0,1612.0,66876,1613.0,1613.0,0.0
51.8454327583313,42919432.0,1632.0,66722,1633.0,1633.0,0.0
51.84030747413635,40703566.0,1535.0,66844,1536.0,1536.0,0.0
51.86801505088806,33937683.0,1284.0,66854,1285.0,1285.0,0.0
51.84458589553833,41843734.0,1596.0,66748,1597.0,1597.0,0.0
51.84843826293945,32027778.0,1215.0,66722,1216.0,1216.0,0.0
51.85777711868286,24152950.0,915.0,66818,916.0,916.0,0.0
51.861706018447876,35670435.0,1347.0,66760,1348.0,1348.0,0.0
51.843950271606445,29409069.0,1121.0,66862,1122.0,1122.0,0.0
51.86607575416565,41408733.0,1559.0,66804,1560.0,1560.0,0.0
51.85411715507507,42987103.0,1632.0,66738,1633.0,1633.0,0.0
51.845532178878784,40419062.0,1532.0,66906,1533.0,1533.0,0.0
51.85167407989502,39777394.0,1505.0,66748,1506.0,1506.0,0.0
