Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
10.24102258682251,406561.0,4799.0,192,0.0,17.0,575.0
10.241494417190552,322519.0,5479.0,196,0.0,20.0,540.0
10.242575407028198,521088.0,3498.0,192,0.0,9.0,483.0
10.24121642112732,397664.0,5938.0,196,0.0,15.0,600.0
10.241701364517212,131651.0,5380.0,200,0.0,14.0,526.0
10.241286039352417,386028.0,4743.0,196,0.0,5.0,555.0
10.242884397506714,307706.0,4306.0,228,0.0,3.0,469.0
10.240619421005249,310509.0,6062.0,184,0.0,23.0,491.0
10.240256309509277,177337.0,5300.0,192,0.0,22.0,453.0
10.241196393966675,346250.0,5852.0,184,0.0,20.0,630.0
10.241538524627686,646796.0,5468.0,192,0.0,19.0,488.0
10.2425217628479,147318.0,5137.0,200,0.0,12.0,438.0
10.240480184555054,290572.0,3624.0,192,0.0,16.0,422.0
10.241208553314209,580340.0,4823.0,220,0.0,0.0,442.0
10.24210524559021,378606.0,4603.0,236,0.0,2.0,414.0
10.241031169891357,434742.0,5576.0,168,0.0,15.0,627.0
10.240534782409668,516337.0,5734.0,200,0.0,11.0,538.0
10.24126672744751,397324.0,5920.0,196,0.0,16.0,553.0
10.24106478691101,401726.0,5125.0,196,0.0,11.0,566.0
10.241182088851929,371548.0,4587.0,192,0.0,14.0,490.0
10.240644454956055,351159.0,6019.0,196,0.0,17.0,534.0
10.241238117218018,319012.0,3826.0,192,0.0,19.0,461.0
10.241465091705322,386609.0,3316.0,184,0.0,12.0,753.0
10.240487575531006,114124.0,5156.0,168,0.0,34.0,400.0
10.240560293197632,399003.0,4063.0,220,0.0,2.0,460.0
10.242534637451172,93691.0,5896.0,196,0.0,15.0,482.0
10.242823600769043,166104.0,3652.0,204,0.0,5.0,341.0
10.241792440414429,431017.0,3346.0,192,0.0,23.0,565.0
10.241724729537964,318410.0,4802.0,204,0.0,8.0,609.0
10.241515874862671,379331.0,6001.0,200,0.0,8.0,565.0
