Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
36.01592421531677,18377842.0,2387.0,7373156,2387.0,3153.0,10304.0
36.00307106971741,19955556.0,2582.0,7356736,2582.0,4179.0,14449.0
36.00688171386719,19005873.0,2486.0,7387182,2486.0,4126.0,13296.0
36.00590109825134,21122072.0,2802.0,7370840,2802.0,4298.0,14598.0
36.00961995124817,19751390.0,2589.0,7363798,2589.0,4426.0,14280.0
36.00507855415344,18619608.0,2436.0,7381178,2414.0,3686.0,12093.0
36.00476312637329,20061642.0,2584.0,7394540,2584.0,4388.0,14682.0
36.002063512802124,16748079.0,2193.0,7356058,2193.0,3303.0,10824.0
36.003135204315186,18665243.0,2474.0,7355078,2474.0,4274.0,13602.0
36.00729846954346,18800063.0,2502.0,7348316,2502.0,4532.0,15105.0
36.005645751953125,20127643.0,2634.0,7360926,2634.0,4703.0,15235.0
36.01203155517578,18844249.0,2473.0,7376608,2471.0,3096.0,10499.0
36.010661125183105,19211124.0,2555.0,7389480,2555.0,4992.0,15818.0
36.01598620414734,21491263.0,2732.0,7386844,2731.0,5347.0,16923.0
36.012696504592896,18389465.0,2427.0,7423812,2427.0,4168.0,14152.0
36.00827932357788,18626449.0,2442.0,7354038,2442.0,3524.0,11700.0
36.016557693481445,18531833.0,2430.0,7333890,2430.0,3855.0,12660.0
36.002872705459595,17719510.0,2315.0,7402728,2315.0,3650.0,12466.0
36.00509810447693,25733584.0,3281.0,7384856,3231.0,3977.0,12307.0
36.01439380645752,18791958.0,2485.0,7347842,2485.0,4464.0,14673.0
36.00288152694702,17208659.0,2289.0,7337162,2289.0,4009.0,13293.0
36.01000928878784,16008628.0,2091.0,7401258,2091.0,3131.0,10455.0
36.006625175476074,18259152.0,2380.0,7359722,2380.0,4636.0,14963.0
36.008562088012695,19511454.0,2484.0,7367484,2484.0,4891.0,15812.0
36.01885938644409,18948842.0,2514.0,7349532,2514.0,4921.0,15637.0
36.008947134017944,22631296.0,2968.0,7379106,2919.0,3792.0,12682.0
36.01425909996033,16990892.0,2195.0,7354998,2195.0,3545.0,11959.0
36.01236534118652,19324018.0,2317.0,7332312,2317.0,4651.0,15358.0
36.000558376312256,10418125.0,16801.0,7343502,1303.0,1882.0,6354.0
36.00476336479187,19214223.0,2567.0,7384100,2567.0,4092.0,13797.0
