Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
656.4365365505219,89401405.0,419.0,44858110,420.0,420.0,0.0
655.4072513580322,88481229.0,413.0,44870690,414.0,414.0,0.0
655.6249687671661,80256183.0,377.0,44869662,378.0,378.0,0.0
656.3210713863373,89203135.0,416.0,44865820,417.0,417.0,0.0
657.1583976745605,85762010.0,400.0,44881640,401.0,401.0,0.0
656.3639094829559,91348321.0,428.0,44869858,429.0,429.0,0.0
655.5453927516937,90696977.0,427.0,44854142,428.0,428.0,0.0
657.0983231067657,89591222.0,420.0,44875410,421.0,421.0,0.0
656.7293648719788,86689715.0,405.0,44866662,406.0,406.0,0.0
656.8515827655792,90440133.0,429.0,44861594,430.0,430.0,0.0
657.1965026855469,89403140.0,413.0,44861348,414.0,414.0,0.0
656.3646755218506,98030835.0,460.0,44852604,461.0,461.0,0.0
656.0708751678467,93999525.0,435.0,44872460,436.0,436.0,0.0
656.0614769458771,84596610.0,395.0,44863634,396.0,396.0,0.0
655.5592572689056,96334601.0,455.0,44862990,456.0,456.0,0.0
656.411390542984,90756848.0,422.0,44869772,423.0,423.0,0.0
656.3638000488281,91868950.0,428.0,44866418,429.0,429.0,0.0
656.3232486248016,85161399.0,403.0,44863806,404.0,404.0,0.0
655.896710395813,89413013.0,426.0,44859384,427.0,427.0,0.0
657.1204252243042,83364612.0,392.0,44865842,393.0,393.0,0.0
657.023455619812,86726367.0,413.0,44884652,414.0,414.0,0.0
656.2374482154846,83043663.0,388.0,44875566,389.0,389.0,0.0
655.5435967445374,88804040.0,417.0,44858366,418.0,418.0,0.0
656.2865488529205,93954787.0,437.0,44859358,438.0,438.0,0.0
655.6963274478912,89916848.0,423.0,44863804,424.0,424.0,0.0
655.6674098968506,78057005.0,365.0,44857494,366.0,366.0,0.0
655.4142277240753,87844246.0,405.0,44857498,406.0,406.0,0.0
656.2715821266174,86142036.0,404.0,44868906,405.0,405.0,0.0
657.1571006774902,87843551.0,414.0,44873604,415.0,415.0,0.0
656.396742105484,85353712.0,400.0,44878770,401.0,401.0,0.0
