Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions
3.003953695297241,283719.0,391.0,17997928,391.0,1586.0
3.004757881164551,547671.0,760.0,17367328,760.0,2565.0
3.004786968231201,477568.0,662.0,17212548,662.0,2012.0
3.0005686283111572,436276.0,605.0,17212548,605.0,1850.0
3.0058071613311768,361194.0,497.0,17212548,497.0,1809.0
3.00174880027771,405980.0,562.0,17212548,562.0,1701.0
3.0030417442321777,489441.0,674.0,17367328,674.0,2230.0
3.005000591278076,307411.0,419.0,17212548,419.0,1435.0
3.0016486644744873,504584.0,691.0,18565022,691.0,2572.0
3.0036568641662598,568822.0,786.0,17212548,786.0,2587.0
3.001980781555176,527130.0,727.0,17212548,727.0,2655.0
3.0021066665649414,380207.0,525.0,17997928,525.0,2256.0
3.0008769035339355,382857.0,531.0,17367328,531.0,1787.0
3.004634141921997,288412.0,401.0,21112254,401.0,1557.0
3.0005578994750977,455930.0,631.0,17997928,631.0,2643.0
3.002535581588745,334763.0,464.0,17997928,464.0,1776.0
3.0019822120666504,518464.0,715.0,21112254,715.0,2720.0
3.0028939247131348,345045.0,476.0,17212548,476.0,1427.0
3.0005204677581787,593041.0,821.0,17212548,821.0,2498.0
3.0018296241760254,515116.0,712.0,17937024,712.0,2637.0
3.005298376083374,445282.0,619.0,21112254,619.0,2388.0
3.0043845176696777,311515.0,430.0,17212548,430.0,1505.0
3.0027272701263428,313545.0,431.0,17997928,431.0,1784.0
3.0063636302948,467143.0,644.0,17212548,644.0,2294.0
3.001014232635498,546875.0,757.0,17937024,757.0,2641.0
3.000492572784424,467533.0,646.0,17212548,646.0,2306.0
3.001293659210205,547707.0,757.0,17212548,757.0,2299.0
3.002427577972412,540515.0,748.0,17212548,748.0,2687.0
3.0023725032806396,541609.0,746.0,17212548,746.0,2678.0
3.0036466121673584,460939.0,637.0,18565022,637.0,2345.0
