Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
9.011801481246948,13346184.0,153.0,637117113,5848.0,952.0,3689.0
9.041471719741821,12155801.0,135.0,646036371,5280.0,960.0,3465.0
9.037352561950684,16770884.0,193.0,637117113,7344.0,1168.0,4717.0
9.018794059753418,9813937.0,111.0,637117113,4281.0,729.0,2763.0
9.021012544631958,16720811.0,189.0,637117113,7221.0,1173.0,4510.0
9.036176443099976,12008959.0,136.0,637117113,5218.0,866.0,3238.0
9.047375679016113,16645591.0,185.0,646036371,7185.0,1265.0,4703.0
9.020251989364624,15797053.0,178.0,637117113,6831.0,1135.0,4349.0
9.000250577926636,14667951.0,163.0,646036371,6352.0,1136.0,4186.0
9.008346557617188,14874450.0,166.0,646036371,6438.0,1126.0,4272.0
9.054989099502563,14054463.0,161.0,637117113,6139.0,987.0,3853.0
9.01243782043457,16347998.0,186.0,646036371,7082.0,1130.0,4697.0
9.069511413574219,13223787.0,150.0,646036371,5777.0,977.0,3847.0
9.031230211257935,15557562.0,175.0,640981314,6710.0,1110.0,4290.0
9.003125190734863,16608584.0,192.0,637117113,7310.0,1166.0,4666.0
9.085594892501831,12829347.0,144.0,646036371,5561.0,953.0,3702.0
9.0020010471344,10097542.0,113.0,646036371,4375.0,759.0,2905.0
9.039064645767212,16622178.0,190.0,637117113,7239.0,1159.0,4570.0
9.042851448059082,16079019.0,182.0,646036371,6996.0,1172.0,4661.0
9.043802499771118,10865641.0,122.0,646036371,4665.0,761.0,3054.0
9.026647806167603,10506715.0,120.0,646036371,4622.0,782.0,3069.0
9.035127639770508,14135245.0,158.0,646036371,6081.0,1025.0,4026.0
9.094069719314575,15944924.0,185.0,637117113,7049.0,1129.0,4574.0
9.051265478134155,12806823.0,146.0,637117113,5591.0,919.0,3478.0
9.03797173500061,13551549.0,150.0,646036371,5845.0,1045.0,3795.0
9.03279972076416,10224832.0,115.0,646036371,4437.0,757.0,2991.0
9.03408145904541,12760144.0,145.0,637117113,5571.0,931.0,3622.0
9.014798879623413,14059575.0,161.0,637117113,6157.0,1005.0,3873.0
9.012181520462036,14322018.0,165.0,637117113,6309.0,1029.0,3966.0
9.028448820114136,13298763.0,151.0,637117113,5805.0,973.0,3687.0
