Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
10.240413904190063,6749583.0,3085.0,168,3086.0,3086.0,0.0
10.241336345672607,10228342.0,4710.0,168,4711.0,4711.0,0.0
10.241050720214844,9446678.0,4349.0,168,4350.0,4350.0,0.0
10.24116563796997,9987105.0,4572.0,168,4573.0,4573.0,0.0
10.24031138420105,8779908.0,4006.0,168,4007.0,4007.0,0.0
10.242131471633911,8686465.0,3999.0,168,4000.0,4000.0,0.0
10.240505456924438,8498957.0,3894.0,168,3895.0,3895.0,0.0
10.241608381271362,6745596.0,3087.0,168,3088.0,3088.0,0.0
10.24075961112976,11254878.0,5181.0,168,5182.0,5182.0,0.0
10.241379261016846,7680180.0,3536.0,168,3537.0,3537.0,0.0
10.241701364517212,8039415.0,3690.0,168,3691.0,3691.0,0.0
10.240747690200806,9707634.0,4450.0,168,4451.0,4451.0,0.0
10.240106344223022,11774983.0,5418.0,168,5419.0,5419.0,0.0
10.241665363311768,11770527.0,5406.0,168,5407.0,5407.0,0.0
10.240686655044556,10782036.0,4992.0,168,4993.0,4993.0,0.0
10.240210056304932,11544906.0,5302.0,168,5303.0,5303.0,0.0
10.241721391677856,11836240.0,5425.0,168,5426.0,5426.0,0.0
10.240418672561646,6698146.0,3094.0,168,3095.0,3095.0,0.0
10.241101741790771,11790032.0,5435.0,168,5436.0,5436.0,0.0
10.241450786590576,9839349.0,4503.0,168,4504.0,4504.0,0.0
10.241750478744507,9861166.0,4533.0,168,4534.0,4534.0,0.0
10.240423917770386,9218245.0,4230.0,168,4231.0,4231.0,0.0
10.242300510406494,7021590.0,3212.0,168,3213.0,3213.0,0.0
10.24085283279419,11514102.0,5299.0,168,5300.0,5300.0,0.0
10.241479873657227,9975588.0,4581.0,168,4582.0,4582.0,0.0
10.241288185119629,7303281.0,3359.0,168,3360.0,3360.0,0.0
10.241171836853027,7712832.0,3537.0,168,3538.0,3538.0,0.0
10.241401433944702,9229597.0,4228.0,168,4229.0,4229.0,0.0
10.241912603378296,9358196.0,4316.0,168,4317.0,4317.0,0.0
10.241125583648682,11845039.0,5436.0,168,5437.0,5437.0,0.0
