Time,Objective value
0.0026712417602539062,7142
0.002679586410522461,7142
0.004512786865234375,6970
0.006091594696044922,6970
0.0076446533203125,6606
0.009513378143310547,6606
0.011318206787109375,6606
0.01304173469543457,6606
0.01492929458618164,6606
0.016506433486938477,6606
0.018373489379882812,6606
0.020232439041137695,6606
0.022125244140625,6606
0.023701190948486328,6606
0.0254364013671875,6476
0.0271303653717041,6476
0.0444180965423584,6476
0.059229373931884766,6476
0.0762488842010498,6476
0.09086036682128906,6430
0.10089516639709473,6430
0.11334919929504395,6430
0.12833857536315918,6430
0.1407313346862793,6430
0.15781617164611816,6430
0.1752786636352539,6416
0.1912229061126709,6416
0.20874595642089844,6416
0.21805167198181152,6416
0.22962260246276855,6416
0.24384522438049316,6416
0.2636086940765381,6416
0.27913618087768555,6416
0.29755544662475586,6416
0.3095271587371826,6416
0.3224146366119385,6324
0.3376350402832031,6324
0.35111427307128906,6324
0.3661975860595703,6324
0.38467884063720703,6324
0.4048433303833008,6324
0.42107415199279785,6324
0.4404613971710205,6324
0.4498329162597656,6324
0.46701598167419434,6324
0.4855954647064209,6324
0.498232364654541,6324
0.5159502029418945,6324
0.5286219120025635,6324
0.5439591407775879,6324
0.5573172569274902,6324
0.5742340087890625,6324
0.5880529880523682,6324
0.6079792976379395,6324
0.6240208148956299,6324
0.6368358135223389,6324
0.6505420207977295,6324
0.6647367477416992,6324
0.6833014488220215,6324
0.7014622688293457,6324
0.7109909057617188,6324
0.7217564582824707,6324
0.7354397773742676,6324
0.7474634647369385,6324
0.7567782402038574,6324
0.7655236721038818,6324
0.7738363742828369,6324
0.7816250324249268,6324
0.7909893989562988,6324
0.7993505001068115,6324
0.8082709312438965,6324
0.8161232471466064,6324
0.8246829509735107,6324
0.8338527679443359,6324
0.8415069580078125,6324
0.8506593704223633,6324
0.8566443920135498,6324
0.864915132522583,6324
0.8705306053161621,6324
0.8783907890319824,6324
0.8872590065002441,6324
0.8939836025238037,6324
0.9009180068969727,6324
0.9081408977508545,6324
0.915123701095581,6324
0.9255414009094238,6324
0.9330124855041504,6324
0.9395701885223389,6324
0.9491474628448486,6324
0.9572155475616455,6324
0.9626450538635254,6324
0.9713728427886963,6324
0.9797241687774658,6324
0.9887607097625732,6324
0.9960987567901611,6292
1.0027945041656494,6292
1.0118331909179688,6292
1.0199246406555176,6292
1.0269019603729248,6292
1.0362048149108887,6292
1.0439634323120117,6292
1.0530376434326172,6292
1.06093168258667,6292
1.0673143863677979,6292
1.0771124362945557,6292
1.0870051383972168,6292
1.0959703922271729,6292
1.1067147254943848,6292
1.1137430667877197,6292
1.1232502460479736,6292
1.1314785480499268,6292
1.1389014720916748,6292
1.1483368873596191,6292
1.1571204662322998,6292
1.1644976139068604,6292
1.1727521419525146,6292
1.1834027767181396,6292
1.1883387565612793,6292
1.1962220668792725,6292
1.2051472663879395,6292
1.2107415199279785,6292
1.2171754837036133,6292
1.2239220142364502,6292
1.2335069179534912,6292
1.244671106338501,6292
1.2549607753753662,6292
1.2646534442901611,6292
1.2741470336914062,6292
1.280851125717163,6292
1.2911205291748047,6292
1.3005425930023193,6292
1.3070826530456543,6292
1.3145976066589355,6292
1.320983648300171,6292
1.3298475742340088,6292
1.338303804397583,6292
1.3467168807983398,6292
1.3567228317260742,6292
1.3657870292663574,6292
1.376269817352295,6292
1.3831183910369873,6292
1.3917312622070312,6292
1.400576114654541,6292
1.4072661399841309,6292
1.4156267642974854,6292
1.42392897605896,6292
1.4317231178283691,6292
1.439697027206421,6292
1.447439432144165,6292
1.456803798675537,6292
1.4633915424346924,6292
1.4712326526641846,6292
1.4828085899353027,6292
1.492743968963623,6292
1.5003561973571777,6292
1.5077247619628906,6292
1.5165228843688965,6292
1.5252211093902588,6292
1.5345118045806885,6292
1.5430896282196045,6292
1.5515339374542236,6292
1.5573806762695312,6292
1.5650384426116943,6292
1.57344651222229,6292
1.581022024154663,6292
1.5900089740753174,6292
1.5983452796936035,6292
1.6037681102752686,6292
1.6133885383605957,6292
1.6223335266113281,6292
1.6288490295410156,6292
1.6370844841003418,6292
1.6458122730255127,6292
1.6549835205078125,6292
1.6610908508300781,6292
1.6673734188079834,6292
1.6739146709442139,6292
1.6823549270629883,6292
1.6915194988250732,6292
1.698223352432251,6292
1.7098627090454102,6292
1.7185170650482178,6292
1.7280776500701904,6292
1.7369215488433838,6292
1.7473318576812744,6292
1.7558619976043701,6292
1.7654950618743896,6292
1.7736005783081055,6292
1.782785177230835,6292
1.7907512187957764,6292
1.799633264541626,6292
1.8062305450439453,6292
1.8131422996520996,6292
1.822394847869873,6292
1.831977367401123,6292
1.8374569416046143,6292
1.845503807067871,6292
