Time,Objective value
0.0032432079315185547,123960
0.003785848617553711,123960
0.008263349533081055,122150
0.012552022933959961,122150
0.016808748245239258,122150
0.021053791046142578,122150
0.025308847427368164,122150
0.029554128646850586,121360
0.033692359924316406,121360
0.0378880500793457,121360
0.04202103614807129,121360
0.046152353286743164,121360
0.050321340560913086,121360
0.05451655387878418,121360
0.05863356590270996,121360
0.06284403800964355,121360
0.06704163551330566,121360
0.07124447822570801,121360
0.07543277740478516,121360
0.07953548431396484,121360
0.08372116088867188,121360
0.0878152847290039,121360
0.09195947647094727,121360
0.09605574607849121,121360
0.10013532638549805,121360
0.10433149337768555,121360
0.1084592342376709,121360
0.11263012886047363,121360
0.11672806739807129,121360
0.12081789970397949,121360
0.12493634223937988,121360
0.12899279594421387,121360
0.1331174373626709,121360
0.13711905479431152,121360
0.14124774932861328,121360
0.1453402042388916,121360
0.14942407608032227,121360
0.15340089797973633,121360
0.1575164794921875,121360
0.1615898609161377,121360
0.16576552391052246,121360
0.16994571685791016,121360
0.17408156394958496,121360
0.17808818817138672,121360
0.18221545219421387,121360
0.186326265335083,121000
0.19032669067382812,121000
0.19440603256225586,121000
0.19839811325073242,121000
0.20237994194030762,121000
0.20647072792053223,121000
0.21046113967895508,121000
0.21454834938049316,121000
0.2186429500579834,121000
0.22271108627319336,121000
0.22681021690368652,121000
0.23080801963806152,121000
0.23488306999206543,121000
0.23899483680725098,121000
0.24306368827819824,121000
0.24706768989562988,121000
0.25106167793273926,121000
0.2550466060638428,121000
0.25903964042663574,121000
0.26302123069763184,121000
0.26700472831726074,121000
0.27108120918273926,121000
0.2751901149749756,121000
0.2791757583618164,121000
0.28316473960876465,121000
0.2872138023376465,121000
0.2913172245025635,121000
0.29540371894836426,121000
0.2994215488433838,121000
0.30342793464660645,121000
0.3074333667755127,121000
0.31153249740600586,121000
0.31557703018188477,121000
0.3196587562561035,118190
0.3236665725708008,118190
0.32767486572265625,118190
0.33170390129089355,118190
0.3357064723968506,118190
0.3397974967956543,118190
0.3438754081726074,118190
0.3478739261627197,118190
0.35199499130249023,118190
0.35600996017456055,118190
0.3599977493286133,118190
0.3639943599700928,118190
0.3680994510650635,118190
0.37221240997314453,118190
0.3762247562408447,118190
0.38032031059265137,118190
0.38439512252807617,118190
0.3883850574493408,118190
0.39238405227661133,118190
0.39644551277160645,118190
0.4005284309387207,118190
0.4045555591583252,118190
0.4086267948150635,118190
0.4126906394958496,118190
0.4166734218597412,118190
0.42064332962036133,118190
0.4247446060180664,118190
0.42876219749450684,118190
0.4328806400299072,118190
0.4369332790374756,118190
0.4409191608428955,118190
0.4449131488800049,118190
0.44890880584716797,118190
0.4529857635498047,118190
0.4569735527038574,118190
0.46094512939453125,118190
0.4649519920349121,118190
0.468919038772583,118190
0.4729039669036865,118190
0.476895809173584,118190
0.48096561431884766,118190
0.48496198654174805,118190
0.4890584945678711,118190
0.4931304454803467,118190
0.4972109794616699,118190
0.5012812614440918,118190
0.5052976608276367,118190
0.5092921257019043,118190
0.5132753849029541,118190
0.517310380935669,118190
0.5213119983673096,118190
0.5254933834075928,118190
0.5295648574829102,118190
0.5335679054260254,118190
0.5375661849975586,118190
0.5415520668029785,118190
0.5455436706542969,118190
0.549645185470581,118190
0.5536484718322754,118190
0.5576145648956299,118190
0.5616075992584229,118190
0.5656185150146484,118190
0.5696258544921875,118190
0.5736899375915527,118190
0.5776922702789307,118190
0.581730842590332,118190
0.5858056545257568,118190
0.5898120403289795,118190
0.5943856239318848,118190
0.5984208583831787,118190
0.602440357208252,118190
0.606513261795044,118190
0.6105978488922119,118190
0.6146116256713867,118190
0.6186439990997314,118190
0.6226389408111572,118190
0.6266608238220215,118190
0.630664587020874,118190
0.6346607208251953,118190
0.6387522220611572,118190
0.6427390575408936,118190
0.6467432975769043,118190
0.6507444381713867,118190
0.6547544002532959,118190
0.6588289737701416,118190
0.6629073619842529,118190
0.6669385433197021,118190
0.6709392070770264,118190
0.6749393939971924,118190
0.6789524555206299,118190
0.6830153465270996,118190
0.6870057582855225,118190
0.6909937858581543,118190
0.6950747966766357,118190
0.6990611553192139,118190
0.7030928134918213,118190
0.7070848941802979,118190
0.7110908031463623,118190
0.7151899337768555,118190
0.7191917896270752,118190
0.7232234477996826,118190
0.727327823638916,118190
0.7313370704650879,118190
0.7353987693786621,118190
0.7393980026245117,118190
0.7434802055358887,118190
0.7474966049194336,118190
0.7514946460723877,118190
0.7556030750274658,118190
0.7596025466918945,118190
0.7635900974273682,118190
0.7675902843475342,118190
0.7716219425201416,118190
0.7756240367889404,118190
0.7796328067779541,118190
0.7837092876434326,118190
0.7877194881439209,118190
0.7917587757110596,118190
0.7957842350006104,118190
0.7997868061065674,118190
0.8037910461425781,118190
0.8077950477600098,118190
0.811791181564331,118190
0.8159177303314209,118190
0.8199107646942139,118190
0.82391357421875,118190
0.8279337882995605,118190
0.8319647312164307,118190
0.835991382598877,118190
0.8400740623474121,118190
0.8441004753112793,118190
0.8481321334838867,118190
0.8521504402160645,118190
0.8561649322509766,118190
0.8601620197296143,118190
0.8641660213470459,118190
0.8681654930114746,118190
0.8721599578857422,118190
0.8762621879577637,117990
0.8802633285522461,117990
0.8843603134155273,117990
0.888432502746582,117990
0.8924283981323242,117990
0.8964450359344482,117990
0.9004678726196289,117990
0.9044883251190186,117990
0.9084832668304443,117990
0.9124758243560791,117990
0.9164698123931885,117990
0.9204740524291992,117990
0.9245114326477051,117990
0.9285869598388672,117990
0.9325826168060303,117990
0.9366223812103271,117990
0.940619945526123,117990
0.9446258544921875,117990
0.9486186504364014,117990
0.9526188373565674,117990
0.9566657543182373,117990
0.960662841796875,117990
0.9646918773651123,117990
0.968686580657959,117990
0.9726788997650146,117990
