Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
105.8230984210968,54744913.0,11.0,154408,1584.0,176.0,1012.0
111.92027997970581,45675514.0,9.0,154250,1311.0,159.0,907.0
105.20295906066895,54810373.0,11.0,154506,1589.0,181.0,1043.0
106.1596109867096,45650204.0,9.0,154406,1319.0,167.0,878.0
105.33480477333069,42592182.0,8.0,154708,1181.0,157.0,747.0
102.17041516304016,46962902.0,9.0,154604,1321.0,169.0,859.0
100.54203701019287,53839727.0,11.0,154622,1575.0,167.0,1020.0
106.1908221244812,66473334.0,14.0,154470,1979.0,187.0,1292.0
106.10714650154114,54378032.0,11.0,154732,1581.0,173.0,1007.0
102.87274837493896,61684235.0,13.0,154282,1842.0,178.0,1229.0
106.07753276824951,53839733.0,11.0,154784,1580.0,172.0,1031.0
106.19582939147949,58640523.0,12.0,154578,1708.0,172.0,1088.0
102.62770390510559,51008136.0,10.0,154612,1455.0,175.0,953.0
105.80714344978333,51028750.0,10.0,154526,1460.0,180.0,998.0
103.69291949272156,54208352.0,11.0,154696,1579.0,171.0,1041.0
112.76802015304565,50384870.0,10.0,154688,1443.0,163.0,938.0
104.32817053794861,57078087.0,12.0,154262,1707.0,171.0,1161.0
104.65825152397156,58960778.0,12.0,154736,1711.0,175.0,1079.0
102.83967065811157,61361365.0,13.0,154162,1847.0,183.0,1261.0
101.83422470092773,54501883.0,11.0,154472,1579.0,171.0,1011.0
106.23516464233398,55282082.0,11.0,154246,1590.0,182.0,1050.0
100.98029088973999,51352132.0,10.0,154316,1455.0,175.0,942.0
107.77781176567078,54553142.0,11.0,154384,1579.0,171.0,1065.0
104.2993848323822,46914534.0,9.0,154600,1316.0,164.0,849.0
107.272873878479,50414174.0,10.0,154694,1456.0,176.0,948.0
101.4317786693573,45781273.0,9.0,154472,1316.0,164.0,861.0
106.28009390830994,46747150.0,9.0,154610,1315.0,163.0,874.0
103.40412497520447,58750386.0,12.0,154306,1722.0,186.0,1144.0
101.85840511322021,38498326.0,7.0,154790,1051.0,155.0,678.0
104.22103595733643,55296156.0,11.0,154386,1600.0,192.0,1041.0
