Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
656.4640052318573,87299890.0,385.0,44877458,386.0,386.0,0.0
657.2300589084625,89281310.0,401.0,44870514,402.0,402.0,0.0
656.1916806697845,91274697.0,411.0,44856806,412.0,412.0,0.0
656.7611315250397,88338325.0,395.0,44869890,396.0,396.0,0.0
655.4201345443726,87701941.0,391.0,44858188,392.0,392.0,0.0
655.6141843795776,89138268.0,403.0,44849266,404.0,404.0,0.0
655.9507374763489,92066261.0,406.0,44879580,407.0,407.0,0.0
655.8640339374542,92369818.0,406.0,44862328,407.0,407.0,0.0
656.4770796298981,87755342.0,385.0,44854976,386.0,386.0,0.0
655.9619274139404,94425429.0,430.0,44869038,431.0,431.0,0.0
657.1366093158722,86277219.0,386.0,44862656,387.0,387.0,0.0
655.9467210769653,91837478.0,415.0,44872716,416.0,416.0,0.0
656.2077307701111,88789582.0,398.0,44860718,399.0,399.0,0.0
656.5081696510315,90569075.0,406.0,44873498,407.0,407.0,0.0
656.4073257446289,84921923.0,379.0,44864116,380.0,380.0,0.0
655.7692003250122,90326886.0,406.0,44863560,407.0,407.0,0.0
655.8103308677673,87207289.0,390.0,44868218,391.0,391.0,0.0
656.4700002670288,88504677.0,396.0,44872382,397.0,397.0,0.0
656.3536221981049,84054578.0,376.0,44870364,377.0,377.0,0.0
655.6072092056274,90485223.0,405.0,44850004,406.0,406.0,0.0
655.6979732513428,86247020.0,389.0,44865314,390.0,390.0,0.0
656.5188825130463,85407039.0,382.0,44874656,383.0,383.0,0.0
655.6542615890503,82362916.0,367.0,44853422,368.0,368.0,0.0
655.9500601291656,91444631.0,406.0,44862938,407.0,407.0,0.0
655.7374730110168,91197508.0,413.0,44863496,414.0,414.0,0.0
655.5330293178558,85006080.0,380.0,44866542,381.0,381.0,0.0
656.63143658638,88216858.0,388.0,44862144,389.0,389.0,0.0
656.1233811378479,86793113.0,388.0,44865382,389.0,389.0,0.0
656.6253371238708,89757624.0,401.0,44869096,402.0,402.0,0.0
656.2984449863434,88201126.0,395.0,44859048,396.0,396.0,0.0
