Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
9.030351400375366,11773595.0,606.0,709988160,4795.0,607.0,580.0
9.004367351531982,14215300.0,334.0,646061548,5029.0,335.0,310.0
9.01441216468811,14549365.0,662.0,651771890,5831.0,663.0,640.0
9.00535535812378,18194341.0,751.0,651771890,7250.0,752.0,734.0
9.04249119758606,13046773.0,649.0,709988160,5259.0,650.0,628.0
9.006198644638062,18758750.0,870.0,652203830,7710.0,871.0,847.0
9.006659746170044,18018329.0,794.0,646036371,6987.0,795.0,771.0
9.017754316329956,15542586.0,435.0,646036371,5935.0,436.0,415.0
9.000689268112183,14763293.0,658.0,652152349,6072.0,659.0,641.0
9.001992464065552,18572761.0,579.0,646036371,6638.0,580.0,559.0
9.002172708511353,12598657.0,614.0,710386379,5202.0,615.0,594.0
9.00858449935913,17510899.0,555.0,646036371,6007.0,556.0,537.0
9.004535913467407,13287241.0,461.0,647601702,5562.0,462.0,414.0
9.00453782081604,17078813.0,882.0,652152349,6907.0,883.0,849.0
9.010619640350342,13555561.0,605.0,653210537,5505.0,606.0,586.0
9.040431261062622,13251241.0,237.0,646036371,4433.0,238.0,222.0
9.000727415084839,17830644.0,909.0,709988160,7121.0,910.0,870.0
9.02691388130188,17640709.0,1005.0,651557643,7449.0,1006.0,932.0
9.006107330322266,14473036.0,616.0,709138727,5979.0,617.0,581.0
9.000800132751465,14438571.0,673.0,646036371,5623.0,674.0,643.0
9.00152587890625,18543464.0,433.0,646036371,6086.0,434.0,413.0
9.002261877059937,17818542.0,911.0,652152349,7227.0,912.0,877.0
9.042872428894043,10642797.0,186.0,646512994,3323.0,187.0,162.0
9.020995378494263,12737853.0,599.0,646061548,4976.0,600.0,576.0
9.004506349563599,17495233.0,300.0,646061548,5503.0,301.0,281.0
9.013928174972534,18199867.0,752.0,652214424,7322.0,753.0,735.0
9.001412391662598,18155795.0,680.0,646061548,7060.0,681.0,662.0
9.025198221206665,17688397.0,474.0,646061548,6402.0,475.0,442.0
9.004499435424805,14049911.0,601.0,710386379,5590.0,602.0,582.0
9.009711742401123,12388956.0,343.0,646512994,4550.0,344.0,323.0
