Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
100.06311559677124,52111910.0,848.0,155200,849.0,849.0,0.0
100.13837456703186,50034062.0,821.0,154710,822.0,822.0,0.0
100.13160276412964,49001733.0,809.0,155082,810.0,810.0,0.0
100.14670968055725,38902067.0,632.0,154914,633.0,633.0,0.0
100.04356670379639,54939807.0,915.0,155106,916.0,916.0,0.0
100.03930997848511,53806087.0,881.0,154988,882.0,882.0,0.0
100.11076188087463,49065860.0,808.0,155052,809.0,809.0,0.0
100.07063627243042,38820738.0,640.0,155320,641.0,641.0,0.0
100.1833827495575,40118914.0,653.0,154988,654.0,654.0,0.0
100.01703214645386,48956897.0,813.0,154904,814.0,814.0,0.0
100.00341725349426,50996702.0,843.0,155060,844.0,844.0,0.0
100.06644487380981,50956496.0,841.0,155038,842.0,842.0,0.0
100.02183842658997,49327921.0,814.0,154950,815.0,815.0,0.0
100.0869390964508,50400442.0,830.0,155014,831.0,831.0,0.0
100.06076002120972,57346678.0,947.0,155038,948.0,948.0,0.0
100.10478854179382,47082164.0,784.0,155078,785.0,785.0,0.0
100.06420803070068,45552898.0,750.0,155068,751.0,751.0,0.0
100.04112267494202,41545662.0,680.0,155198,681.0,681.0,0.0
100.01773142814636,52963133.0,883.0,155144,884.0,884.0,0.0
100.05945801734924,59574196.0,986.0,155202,987.0,987.0,0.0
100.02314257621765,58164946.0,954.0,155016,955.0,955.0,0.0
100.07495975494385,45597671.0,754.0,154914,755.0,755.0,0.0
100.09230351448059,41813162.0,690.0,155284,691.0,691.0,0.0
100.02286100387573,55688333.0,923.0,155210,924.0,924.0,0.0
100.00208234786987,50430168.0,837.0,155212,838.0,838.0,0.0
100.01414155960083,41698521.0,691.0,155166,692.0,692.0,0.0
100.11102175712585,54502331.0,905.0,154866,906.0,906.0,0.0
100.07725882530212,41945473.0,694.0,155074,695.0,695.0,0.0
100.1257438659668,35266719.0,578.0,154792,579.0,579.0,0.0
100.02688121795654,40140695.0,660.0,154850,661.0,661.0,0.0
