Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
100.00031352043152,111002.0,165347.0,154630,0.0,452.0,1900.0
100.00049424171448,46834.0,165416.0,155898,0.0,157.0,891.0
100.00039768218994,62187.0,151510.0,155514,0.0,238.0,1204.0
100.00015020370483,238244.0,173651.0,153266,0.0,1104.0,3921.0
100.00038933753967,377429.0,145949.0,152748,0.0,1772.0,6136.0
100.00042462348938,111507.0,160504.0,155212,0.0,488.0,1966.0
100.00043439865112,137814.0,158301.0,154422,0.0,614.0,2281.0
100.00032305717468,35010.0,177704.0,157146,0.0,137.0,739.0
100.00047445297241,14696.0,168765.0,159100,0.0,20.0,290.0
100.00017285346985,43188.0,170890.0,156818,0.0,148.0,828.0
100.00055289268494,393153.0,123900.0,152792,0.0,1130.0,4135.0
100.00023102760315,126937.0,193478.0,153912,0.0,529.0,2205.0
100.00069069862366,54392.0,157751.0,153852,0.0,199.0,1108.0
100.00073099136353,212560.0,171311.0,152134,0.0,983.0,3582.0
100.00021719932556,81204.0,174819.0,155908,0.0,323.0,1424.0
100.00042152404785,165058.0,189090.0,152468,0.0,722.0,2930.0
100.00061392784119,133345.0,177121.0,154062,0.0,594.0,2403.0
100.00037574768066,163119.0,182992.0,155324,0.0,731.0,2759.0
100.00077795982361,31519.0,188892.0,156272,0.0,91.0,633.0
100.00035238265991,74633.0,172013.0,154494,0.0,321.0,1434.0
100.00076055526733,102045.0,174957.0,153010,0.0,452.0,1781.0
100.0001323223114,13709.0,159219.0,159418,0.0,30.0,247.0
100.00011730194092,99825.0,173155.0,154334,0.0,434.0,1787.0
100.00050020217896,35272.0,173484.0,157824,0.0,97.0,626.0
100.0002613067627,108117.0,192791.0,154832,0.0,454.0,1832.0
100.000235080719,44351.0,170368.0,157372,0.0,169.0,905.0
100.00071811676025,68203.0,168228.0,154502,0.0,265.0,1262.0
100.00046920776367,857174.0,151637.0,151704,0.0,1567.0,5508.0
100.00020432472229,31671.0,172620.0,156756,0.0,98.0,629.0
100.00016689300537,54454.0,168875.0,154116,0.0,224.0,1080.0
