Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
106.18705940246582,53491820.0,23.0,149878,978.0,24.0,9.0
101.77143001556396,47204210.0,22.0,149836,880.0,23.0,8.0
108.95061755180359,49299747.0,22.0,149908,880.0,23.0,8.0
109.78932404518127,53708046.0,23.0,149918,977.0,24.0,9.0
101.65798902511597,60176776.0,24.0,149768,1113.0,25.0,10.0
109.05486798286438,58509809.0,24.0,149880,1080.0,25.0,10.0
100.9564778804779,59069321.0,24.0,150188,1080.0,25.0,10.0
100.8647108078003,59398489.0,24.0,149974,1088.0,25.0,10.0
103.0672652721405,53989443.0,23.0,150146,968.0,24.0,9.0
103.75661087036133,61468434.0,25.0,149698,1186.0,26.0,11.0
103.91787815093994,48616437.0,22.0,150066,881.0,23.0,8.0
107.28474426269531,47596987.0,22.0,149686,872.0,23.0,8.0
105.61258482933044,58248895.0,24.0,149640,1090.0,25.0,10.0
102.1379144191742,53622295.0,23.0,150014,982.0,24.0,9.0
103.54683494567871,58471077.0,24.0,150002,1072.0,25.0,10.0
103.09640502929688,56027069.0,23.0,150300,1009.0,24.0,9.0
107.08053469657898,58815389.0,24.0,149494,1080.0,25.0,10.0
106.10596513748169,59637080.0,24.0,150178,1106.0,25.0,10.0
108.12189078330994,60945799.0,24.0,149850,1102.0,25.0,10.0
100.83979320526123,58167495.0,24.0,149636,1091.0,25.0,10.0
107.88850092887878,49124091.0,22.0,150614,902.0,23.0,8.0
103.84270977973938,47053484.0,22.0,149196,851.0,23.0,8.0
106.80027461051941,59544371.0,24.0,150078,1089.0,25.0,10.0
102.84150981903076,52419703.0,23.0,149674,981.0,24.0,9.0
104.08806705474854,53921823.0,23.0,149856,984.0,24.0,9.0
107.94871091842651,60606713.0,24.0,149768,1104.0,25.0,10.0
102.97694563865662,49750919.0,22.0,150148,893.0,23.0,8.0
101.33180260658264,53762999.0,23.0,149808,1003.0,24.0,9.0
104.64492535591125,42186200.0,21.0,149500,760.0,22.0,7.0
109.83795094490051,55673510.0,23.0,150164,985.0,24.0,9.0
