Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in GADEGD
36.01401710510254,30332264.0,1865.0,7352782,1866.0,1866.0,0.0
36.01035976409912,34689948.0,2146.0,7390442,2147.0,2147.0,0.0
36.04645776748657,24311422.0,1485.0,7415130,1486.0,1486.0,0.0
36.02301621437073,27463453.0,1684.0,7401862,1685.0,1685.0,0.0
36.016077756881714,34647978.0,2134.0,7389624,2135.0,2135.0,0.0
36.00310826301575,34100284.0,2093.0,7399524,2094.0,2094.0,0.0
36.0251202583313,26805800.0,1644.0,7414028,1645.0,1645.0,0.0
36.002549171447754,33061401.0,2039.0,7415338,2040.0,2040.0,0.0
36.00451445579529,34644800.0,2141.0,7406330,2142.0,2142.0,0.0
36.01712417602539,32779603.0,2001.0,7393116,2002.0,2002.0,0.0
36.01677179336548,31492192.0,1926.0,7373346,1927.0,1927.0,0.0
36.01370573043823,34449318.0,2125.0,7396792,2126.0,2126.0,0.0
36.00808119773865,27225408.0,1661.0,7407652,1662.0,1662.0,0.0
36.00800585746765,27421786.0,1705.0,7395354,1706.0,1706.0,0.0
36.014222621917725,27320383.0,1670.0,7385438,1671.0,1671.0,0.0
36.01331830024719,31753230.0,1929.0,7395686,1930.0,1930.0,0.0
36.02977013587952,22975746.0,1414.0,7401646,1415.0,1415.0,0.0
36.02153491973877,24849831.0,1528.0,7396854,1529.0,1529.0,0.0
36.01495814323425,32911371.0,2021.0,7400264,2022.0,2022.0,0.0
36.02152752876282,23292011.0,1447.0,7405486,1448.0,1448.0,0.0
36.006590604782104,28437735.0,1748.0,7398168,1749.0,1749.0,0.0
36.00728392601013,32974992.0,2026.0,7385996,2027.0,2027.0,0.0
36.01030397415161,34865186.0,2127.0,7394880,2128.0,2128.0,0.0
36.00837707519531,35415040.0,2169.0,7394572,2170.0,2170.0,0.0
36.01042342185974,29371554.0,1798.0,7397884,1799.0,1799.0,0.0
36.01480054855347,33893451.0,2092.0,7403336,2093.0,2093.0,0.0
36.013413429260254,20256281.0,1249.0,7409006,1250.0,1250.0,0.0
36.00041699409485,34819477.0,2148.0,7392208,2149.0,2149.0,0.0
36.03201174736023,18491593.0,1138.0,7402712,1139.0,1139.0,0.0
36.00803899765015,34205067.0,2100.0,7406318,2101.0,2101.0,0.0
