Time,Evaluations,Iterations,Objective value,Local search applications,Greedy solutions,Reemplacements in the population
10.269152641296387,13654765.0,104.0,168,6726.0,70.0,6568.0
10.278442859649658,18624159.0,143.0,168,9224.0,72.0,9082.0
10.278694868087769,18668746.0,141.0,168,9104.0,80.0,8888.0
10.244617223739624,19501565.0,148.0,168,9562.0,90.0,9384.0
10.310320377349854,17413626.0,135.0,168,8709.0,69.0,8531.0
10.257350444793701,14742586.0,112.0,168,7252.0,84.0,7040.0
10.304796934127808,20053001.0,155.0,168,9995.0,75.0,9799.0
10.250526905059814,17436540.0,134.0,168,8650.0,74.0,8443.0
10.283961057662964,17025947.0,128.0,168,8275.0,83.0,8094.0
10.25761079788208,17135026.0,128.0,168,8275.0,83.0,8061.0
10.333700895309448,14371465.0,109.0,168,7059.0,83.0,6832.0
10.28138518333435,18555602.0,137.0,168,8852.0,84.0,8644.0
10.355646133422852,18923675.0,146.0,168,9417.0,73.0,9089.0
10.251853466033936,16310759.0,125.0,168,8083.0,83.0,7897.0
10.298125505447388,19967733.0,153.0,168,9874.0,82.0,9663.0
10.273216962814331,13139236.0,99.0,168,6416.0,80.0,6213.0
10.33137059211731,13771769.0,105.0,168,6797.0,77.0,6612.0
10.270166158676147,13961809.0,107.0,168,6921.0,73.0,6749.0
10.255861282348633,14757197.0,112.0,168,7247.0,79.0,7084.0
10.277416944503784,12449543.0,93.0,168,6039.0,87.0,5802.0
10.264034748077393,11218801.0,86.0,168,5578.0,74.0,5347.0
10.280102491378784,18287434.0,141.0,168,9094.0,70.0,8862.0
10.265397071838379,19639773.0,152.0,168,9800.0,72.0,9621.0
10.274536371231079,17573831.0,135.0,168,8711.0,71.0,8546.0
10.325390815734863,14425503.0,110.0,168,7123.0,83.0,6866.0
10.247679233551025,18969461.0,146.0,168,9419.0,75.0,9134.0
10.255641460418701,14062005.0,107.0,168,6920.0,72.0,6750.0
10.286532878875732,13003890.0,100.0,168,6477.0,77.0,6256.0
10.255067825317383,18069947.0,135.0,168,8725.0,85.0,8523.0
10.317849159240723,14727452.0,112.0,168,7250.0,82.0,7057.0
